FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 270
Azimuth_end : 270
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
270          4400     180      143.142             
270          4400     200      143.512             
270          4400     220      143.66              
270          4400     240      142.69              
270          4400     260      145.82              
270          4400     280      144.759             
270          4400     300      145.136             
270          4400     320      144.751             
270          4400     340      147.292             
270          4400     360      144.203             
270          4400     380      146.043             
270          4400     400      145.043             
270          4400     420      146.456             
270          4400     440      146.12              
270          4400     460      147.213             
270          4400     480      146.401             
270          4400     500      148.13              
270          4400     520      147.796             
270          4400     540      146.721             
270          4400     560      148.659             
270          4400     580      148.112             
270          4400     600      146.791             
270          4400     620      148.905             
270          4400     640      147.365             
270          4400     660      147.439             
270          4400     680      148.058             
270          4400     700      149.382             
270          4400     720      148.063             
270          4400     740      150.258             
270          4400     760      150.596             
270          4400     780      150.527             
270          4400     800      148.951             
270          4400     820      150.953             
270          4400     840      151.418             
270          4400     860      150.97              
270          4400     880      150.582             
270          4400     900      150.686             
270          4400     920      152.215             
270          4400     940      151.949             
270          4400     960      150.963             
270          4400     980      151.651             
270          4400     1000     152.727             
270          4500     20       145.946             
270          4500     40       146.173             
270          4500     60       144.227             
270          4500     80       143.925             
270          4500     100      142.604             
270          4500     120      144.134             
270          4500     140      142.802             
270          4500     160      143.78              
270          4500     180      143.404             
270          4500     200      143.642             
270          4500     220      143.16              
270          4500     240      145.42              
270          4500     260      142.304             
270          4500     280      144.665             
270          4500     300      145.798             
270          4500     320      145.933             
270          4500     340      145.746             
270          4500     360      143.759             
270          4500     380      146.066             
270          4500     400      144.285             
270          4500     420      146.192             
270          4500     440      145.616             
270          4500     460      146.084             
270          4500     480      147.238             
270          4500     500      146.507             
270          4500     520      146.727             
270          4500     540      146.359             
270          4500     560      147.362             
270          4500     580      147.307             
270          4500     600      145.364             
270          4500     620      148.763             
270          4500     640      147.488             
270          4500     660      147.268             
270          4500     680      148.691             
270          4500     700      147.263             
270          4500     720      148.589             
270          4500     740      147.798             
270          4500     760      149.754             
270          4500     780      147.878             
270          4500     800      150.081             
270          4500     820      150.342             
270          4500     840      150.294             
270          4500     860      149.807             
270          4500     880      151.122             
270          4500     900      151.538             
270          4500     920      150.46              
270          4500     940      149.709             
270          4500     960      151.21              
270          4500     980      152.323             
270          4500     1000     152.145             
270          4600     20       146.675             
270          4600     40       146.092             
270          4600     60       145.799             
270          4600     80       144.822             
270          4600     100      145.284             
270          4600     120      142.693             
270          4600     140      143.468             
270          4600     160      144.285             
270          4600     180      143.461             
270          4600     200      143.301             
270          4600     220      144.122             
270          4600     240      143.935             
270          4600     260      142.36              
270          4600     280      145.777             
270          4600     300      144.081             
270          4600     320      144.43              
270          4600     340      144.199             
270          4600     360      145.365             
270          4600     380      144.652             
270          4600     400      146.277             
270          4600     420      144.418             
270          4600     440      145.383             
270          4600     460      145.94              
270          4600     480      146.805             
270          4600     500      143.575             
270          4600     520      147.456             
270          4600     540      144.323             
270          4600     560      147.168             
270          4600     580      145.975             
270          4600     600      145.722             
270          4600     620      146.25              
270          4600     640      145.116             
270          4600     660      148.132             
270          4600     680      148.966             
270          4600     700      147.904             
270          4600     720      148.003             
270          4600     740      148.932             
270          4600     760      147.654             
270          4600     780      147.924             
270          4600     800      149.665             
270          4600     820      149.063             
270          4600     840      149.938             
270          4600     860      151.055             
270          4600     880      150.296             
270          4600     900      149.813             
270          4600     920      149.57              
270          4600     940      151.589             
270          4600     960      150.139             
270          4600     980      150.118             
270          4600     1000     151.698             
270          4700     20       145.508             
270          4700     40       144.693             
270          4700     60       144.567             
270          4700     80       143.362             
270          4700     100      142.077             
270          4700     120      144.629             
270          4700     140      144.404             
270          4700     160      144.905             
270          4700     180      143.556             
270          4700     200      145.314             
270          4700     220      145.234             
270          4700     240      143.541             
270          4700     260      146.197             
270          4700     280      144.914             
270          4700     300      144.178             
270          4700     320      143.836             
270          4700     340      143.431             
270          4700     360      144.688             
270          4700     380      143.196             
270          4700     400      145.996             
270          4700     420      145.813             
270          4700     440      146.751             
270          4700     460      147.092             
270          4700     480      145.383             
270          4700     500      143.009             
270          4700     520      144.964             
270          4700     540      146.34              
270          4700     560      147.275             
270          4700     580      145.788             
270          4700     600      145.467             
270          4700     620      145.94              
270          4700     640      145.835             
270          4700     660      147.941             
270          4700     680      145.73              
270          4700     700      147.476             
270          4700     720      147.89              
270          4700     740      145.468             
270          4700     760      147.75              
270          4700     780      148.196             
270          4700     800      148.473             
270          4700     820      148.162             
270          4700     840      150.191             
270          4700     860      149.249             
270          4700     880      150.107             
270          4700     900      151.86              
270          4700     920      149.243             
270          4700     940      149.503             
270          4700     960      150.216             
270          4700     980      150.323             
270          4700     1000     151.124             
270          4800     20       146.96              
270          4800     40       147.055             
270          4800     60       147.103             
270          4800     80       145.304             
270          4800     100      144.96              
270          4800     120      144.797             
270          4800     140      143.574             
270          4800     160      143.567             
270          4800     180      143.876             
270          4800     200      143.12              
270          4800     220      143.681             
270          4800     240      141.687             
270          4800     260      143.67              
270          4800     280      144.973             
270          4800     300      143.256             
270          4800     320      145.788             
270          4800     340      143.887             
270          4800     360      143.127             
270          4800     380      146.378             
270          4800     400      144.232             
270          4800     420      147.015             
270          4800     440      143.78              
270          4800     460      145.661             
270          4800     480      143.8               
270          4800     500      145.19              
270          4800     520      145.587             
270          4800     540      146.04              
270          4800     560      144.6               
270          4800     580      145.937             
270          4800     600      144.73              
270          4800     620      147.169             
270          4800     640      146.581             
270          4800     660      147.73              
270          4800     680      147.389             
270          4800     700      148.109             
270          4800     720      145.691             
270          4800     740      147.678             
270          4800     760      146.981             
270          4800     780      147.138             
270          4800     800      149.957             
270          4800     820      148.69              
270          4800     840      148.852             
270          4800     860      149.863             
270          4800     880      147.992             
270          4800     900      148.485             
270          4800     920      149.382             
270          4800     940      149.27              
270          4800     960      148.086             
270          4800     980      151.147             
270          4800     1000     150.656             
270          4900     20       147.179             
270          4900     40       147.132             
270          4900     60       145.216             
270          4900     80       144.579             
270          4900     100      141.798             
270          4900     120      143.694             
270          4900     140      143.672             
270          4900     160      143.854             
270          4900     180      144.164             
270          4900     200      145.592             
270          4900     220      144.458             
270          4900     240      142.25              
270          4900     260      144.555             
270          4900     280      144.582             
270          4900     300      142.455             
270          4900     320      143.054             
270          4900     340      142.994             
270          4900     360      143.238             
270          4900     380      144.185             
270          4900     400      142.97              
270          4900     420      143.789             
270          4900     440      144.968             
270          4900     460      144.606             
270          4900     480      145.649             
270          4900     500      143.473             
270          4900     520      145.763             
270          4900     540      145.28              
270          4900     560      145.182             
270          4900     580      147.834             
270          4900     600      145.682             
270          4900     620      146.592             
270          4900     640      145.183             
270          4900     660      146.758             
270          4900     680      145.582             
270          4900     700      146.824             
270          4900     720      147.087             
270          4900     740      147.772             
270          4900     760      147.171             
270          4900     780      149.021             
270          4900     800      147.187             
270          4900     820      149.442             
270          4900     840      149.094             
270          4900     860      146.978             
270          4900     880      149.361             
270          4900     900      149.136             
270          4900     920      148.767             
270          4900     940      151.077             
270          4900     960      149.223             
270          4900     980      150.54              
270          4900     1000     151.174             
270          5000     20       145.767             
270          5000     40       146.882             
270          5000     60       144.379             
270          5000     80       143.894             
270          5000     100      142.414             
270          5000     120      144.439             
270          5000     140      144.739             
270          5000     160      143.426             
270          5000     180      143.371             
270          5000     200      143.811             
270          5000     220      143.461             
270          5000     240      143.131             
270          5000     260      142.201             
270          5000     280      145.462             
270          5000     300      145.004             
270          5000     320      143.951             
270          5000     340      144.026             
270          5000     360      144.023             
270          5000     380      145.003             
270          5000     400      144.12              
270          5000     420      144.588             
270          5000     440      144.557             
270          5000     460      143.793             
270          5000     480      144.788             
270          5000     500      144.371             
270          5000     520      145.74              
270          5000     540      146.274             
270          5000     560      146.878             
270          5000     580      145.932             
270          5000     600      146.27              
270          5000     620      144.528             
270          5000     640      146.395             
270          5000     660      144.749             
270          5000     680      146.9               
270          5000     700      146.599             
270          5000     720      146.257             
270          5000     740      147.865             
270          5000     760      144.722             
270          5000     780      147.751             
270          5000     800      146.547             
270          5000     820      146.212             
270          5000     840      148.027             
270          5000     860      145.378             
270          5000     880      149.144             
270          5000     900      149.121             
270          5000     920      147.542             
270          5000     940      149.61              
270          5000     960      149.237             
270          5000     980      149.683             
270          5000     1000     149.525             
270          5100     20       146.261             
270          5100     40       146.234             
270          5100     60       144.331             
270          5100     80       143.795             
270          5100     100      144.855             
270          5100     120      144.078             
270          5100     140      142.922             
270          5100     160      142.449             
270          5100     180      142.881             
270          5100     200      142.179             
270          5100     220      143.321             
270          5100     240      143.062             
270          5100     260      141.345             
270          5100     280      142.813             
270          5100     300      143.813             
270          5100     320      142.442             
270          5100     340      143.681             
270          5100     360      144.103             
270          5100     380      142.26              
270          5100     400      143.338             
270          5100     420      142.744             
270          5100     440      144.018             
270          5100     460      145.318             
270          5100     480      144.046             
270          5100     500      145.165             
270          5100     520      142.875             
270          5100     540      145.092             
270          5100     560      144.145             
270          5100     580      146.158             
270          5100     600      144.716             
270          5100     620      147.429             
270          5100     640      144.128             
270          5100     660      147.372             
270          5100     680      144.363             
270          5100     700      146.424             
270          5100     720      146.547             
270          5100     740      145.095             
270          5100     760      147.558             
270          5100     780      144.714             
270          5100     800      148.674             
270          5100     820      147.326             
270          5100     840      148.151             
270          5100     860      148.455             
270          5100     880      148.242             
270          5100     900      148.472             
270          5100     920      148.012             
270          5100     940      149.097             
270          5100     960      149.117             
270          5100     980      148.25              
270          5100     1000     149.082             
270          5200     20       147.326             
270          5200     40       146.273             
270          5200     60       144.086             
270          5200     80       143.88              
270          5200     100      144.767             
270          5200     120      142.375             
270          5200     140      141.34              
270          5200     160      142.527             
270          5200     180      143.616             
270          5200     200      143.522             
270          5200     220      142.818             
270          5200     240      143.414             
270          5200     260      142.597             
270          5200     280      142.441             
270          5200     300      143.623             
270          5200     320      145.221             
270          5200     340      143.144             
270          5200     360      143.2               
270          5200     380      144.373             
270          5200     400      143.266             
270          5200     420      143.543             
270          5200     440      144.539             
270          5200     460      143.543             
270          5200     480      145.743             
270          5200     500      144.323             
270          5200     520      142.584             
270          5200     540      145.356             
270          5200     560      144.499             
270          5200     580      146.05              
270          5200     600      145.061             
270          5200     620      144.874             
270          5200     640      145.678             
270          5200     660      145.472             
270          5200     680      147.417             
270          5200     700      146.291             
270          5200     720      147.64              
270          5200     740      145.468             
270          5200     760      146.65              
270          5200     780      145.392             
270          5200     800      146.064             
270          5200     820      146.584             
270          5200     840      146.487             
270          5200     860      147.242             
270          5200     880      144.776             
270          5200     900      148.116             
270          5200     920      146.643             
270          5200     940      148.848             
270          5200     960      149.472             
270          5200     980      147.552             
270          5200     1000     150.39              
270          5300     20       145.737             
270          5300     40       146.051             
270          5300     60       143.873             
270          5300     80       143.101             
270          5300     100      143.757             
270          5300     120      141.786             
270          5300     140      140.224             
270          5300     160      142.03              
270          5300     180      143.362             
270          5300     200      142.99              
270          5300     220      143.918             
270          5300     240      144.266             
270          5300     260      143.944             
270          5300     280      143.49              
270          5300     300      142.012             
270          5300     320      143.086             
270          5300     340      143.06              
270          5300     360      143.199             
270          5300     380      142.368             
270          5300     400      143.065             
270          5300     420      145.83              
270          5300     440      144.442             
270          5300     460      146.203             
270          5300     480      144.176             
270          5300     500      144.437             
270          5300     520      142.357             
270          5300     540      145.245             
270          5300     560      146.1               
270          5300     580      144.649             
270          5300     600      147.018             
270          5300     620      143.705             
270          5300     640      146.388             
270          5300     660      144.025             
270          5300     680      143.294             
270          5300     700      146.051             
270          5300     720      145.014             
270          5300     740      143.969             
270          5300     760      146.841             
270          5300     780      146.278             
270          5300     800      146.426             
270          5300     820      148.411             
270          5300     840      147.2               
270          5300     860      148.318             
270          5300     880      146.682             
270          5300     900      148.342             
270          5300     920      147.528             
270          5300     940      147.656             
270          5300     960      147.324             
270          5300     980      148.22              
270          5300     1000     147.475             
270          5400     20       144.401             
270          5400     40       144.937             
270          5400     60       143.578             
270          5400     80       144.118             
270          5400     100      142.897             
270          5400     120      142.535             
270          5400     140      143.353             
270          5400     160      143.165             
270          5400     180      143.239             
270          5400     200      143.771             
270          5400     220      142.452             
270          5400     240      142.683             
270          5400     260      142.836             
270          5400     280      141.949             
270          5400     300      143.204             
270          5400     320      142.787             
270          5400     340      143.871             
270          5400     360      143.581             
270          5400     380      144.468             
270          5400     400      143.56              
270          5400     420      142.404             
270          5400     440      143.315             
270          5400     460      145.512             
270          5400     480      143.524             
270          5400     500      144.585             
270          5400     520      141.921             
270          5400     540      143.381             
270          5400     560      145.532             
270          5400     580      144.429             
270          5400     600      146.101             
270          5400     620      145.459             
270          5400     640      145.501             
270          5400     660      143.681             
270          5400     680      145.311             
270          5400     700      144.78              
270          5400     720      145.839             
270          5400     740      144.971             
270          5400     760      145.561             
270          5400     780      146.235             
270          5400     800      145.363             
270          5400     820      146.134             
270          5400     840      146.222             
270          5400     860      146.367             
270          5400     880      145.946             
270          5400     900      147.646             
270          5400     920      144.394             
270          5400     940      148.765             
270          5400     960      147.15              
270          5400     980      149.181             
270          5400     1000     148.395             
270          5500     20       144.766             
270          5500     40       145.95              
270          5500     60       145.324             
270          5500     80       143.934             
270          5500     100      142.589             
270          5500     120      141.023             
270          5500     140      142.986             
270          5500     160      142.035             
270          5500     180      142.993             
270          5500     200      143.405             
270          5500     220      142.607             
270          5500     240      144.284             
270          5500     260      142.662             
270          5500     280      143.574             
270          5500     300      141.935             
270          5500     320      143.275             
270          5500     340      142.708             
270          5500     360      142.383             
270          5500     380      143.057             
270          5500     400      143.162             
270          5500     420      144.119             
270          5500     440      143.089             
270          5500     460      142.258             
270          5500     480      144.217             
270          5500     500      144.358             
270          5500     520      143.428             
270          5500     540      142.996             
270          5500     560      143.694             
270          5500     580      143.903             
270          5500     600      144.231             
270          5500     620      145.003             
270          5500     640      143.939             
270          5500     660      144.712             
270          5500     680      146.226             
270          5500     700      145.748             
270          5500     720      147.036             
270          5500     740      146.213             
270          5500     760      145.43              
270          5500     780      145.405             
270          5500     800      145.492             
270          5500     820      144.882             
270          5500     840      146.409             
270          5500     860      147.334             
270          5500     880      144.567             
270          5500     900      147.732             
270          5500     920      146.645             
270          5500     940      146.34              
270          5500     960      147.515             
270          5500     980      149.6               
270          5500     1000     146.001             
270          5600     20       146.498             
270          5600     40       144.025             
270          5600     60       143.715             
270          5600     80       143.943             
270          5600     100      144.916             
270          5600     120      142.66              
270          5600     140      142.228             
270          5600     160      143.64              
270          5600     180      143.085             
270          5600     200      142.278             
270          5600     220      143.429             
270          5600     240      141.609             
270          5600     260      141.004             
270          5600     280      144.09              
270          5600     300      143.58              
270          5600     320      142.974             
270          5600     340      142.617             
270          5600     360      144.066             
270          5600     380      142.498             
270          5600     400      142.454             
270          5600     420      143.384             
270          5600     440      144.215             
270          5600     460      144.134             
270          5600     480      144.301             
270          5600     500      143.168             
270          5600     520      145.593             
270          5600     540      140.232             
270          5600     560      143.64              
270          5600     580      145.213             
270          5600     600      143.394             
270          5600     620      145.621             
270          5600     640      143.542             
270          5600     660      143.333             
270          5600     680      144.903             
270          5600     700      142.763             
270          5600     720      144.55              
270          5600     740      145.231             
270          5600     760      146.125             
270          5600     780      143.843             
270          5600     800      147.068             
270          5600     820      144.873             
270          5600     840      145.526             
270          5600     860      146.035             
270          5600     880      146.2               
270          5600     900      146.425             
270          5600     920      148.052             
270          5600     940      147.781             
270          5600     960      147.96              
270          5600     980      147.806             
270          5600     1000     148.84              
270          5700     20       145.426             
270          5700     40       145.297             
270          5700     60       145.72              
270          5700     80       142.88              
270          5700     100      142.081             
270          5700     120      142.113             
270          5700     140      143.109             
270          5700     160      141.884             
270          5700     180      143.406             
270          5700     200      142.403             
270          5700     220      142.334             
270          5700     240      140.922             
270          5700     260      143.477             
270          5700     280      141.854             
270          5700     300      142.903             
270          5700     320      142.881             
270          5700     340      142.345             
270          5700     360      142.539             
270          5700     380      141.621             
270          5700     400      144.176             
270          5700     420      142.542             
270          5700     440      142.82              
270          5700     460      143.425             
270          5700     480      143.057             
270          5700     500      144.445             
270          5700     520      144.514             
270          5700     540      144.054             
270          5700     560      144.321             
270          5700     580      142.8               
270          5700     600      143.574             
270          5700     620      143.284             
270          5700     640      143.81              
270          5700     660      141.662             
270          5700     680      144.319             
270          5700     700      143.133             
270          5700     720      144.211             
270          5700     740      143.599             
270          5700     760      146.412             
270          5700     780      144.209             
270          5700     800      146.343             
270          5700     820      145.231             
270          5700     840      143.703             
270          5700     860      145.738             
270          5700     880      147.176             
270          5700     900      145.085             
270          5700     920      145.262             
270          5700     940      146.474             
270          5700     960      147.45              
270          5700     980      146.527             
270          5700     1000     147.768             
270          5800     20       143.706             
270          5800     40       145.548             
270          5800     60       143.611             
270          5800     80       143.906             
270          5800     100      143.568             
270          5800     120      143.199             
270          5800     140      143.577             
270          5800     160      142.321             
270          5800     180      143.721             
270          5800     200      141.908             
270          5800     220      143.407             
270          5800     240      143.449             
270          5800     260      142.684             
270          5800     280      141.676             
270          5800     300      143.858             
270          5800     320      141.997             
270          5800     340      142.884             
270          5800     360      141.859             
270          5800     380      141.474             
270          5800     400      143.61              
270          5800     420      142.153             
270          5800     440      143.046             
270          5800     460      144.145             
270          5800     480      144.538             
270          5800     500      142.768             
270          5800     520      143.681             
270          5800     540      144.129             
270          5800     560      142.029             
270          5800     580      143.477             
270          5800     600      143.98              
270          5800     620      144.786             
270          5800     640      142.418             
270          5800     660      142.92              
270          5800     680      145.717             
270          5800     700      143.497             
270          5800     720      143.985             
270          5800     740      145.257             
270          5800     760      144.907             
270          5800     780      144.911             
270          5800     800      142.19              
270          5800     820      145.546             
270          5800     840      143.733             
270          5800     860      146.187             
270          5800     880      145.96              
270          5800     900      144.177             
270          5800     920      144.594             
270          5800     940      146.686             
270          5800     960      144.985             
270          5800     980      145.815             
270          5800     1000     146.983             
270          5900     20       146.041             
270          5900     40       144.588             
270          5900     60       141.608             
270          5900     80       144.379             
270          5900     100      141.335             
270          5900     120      144.027             
270          5900     140      142.098             
270          5900     160      143.423             
270          5900     180      142.836             
270          5900     200      143.206             
270          5900     220      143.735             
270          5900     240      142.275             
270          5900     260      142.6               
270          5900     280      140.985             
270          5900     300      142.317             
270          5900     320      144.501             
270          5900     340      143.382             
270          5900     360      142.317             
270          5900     380      143.839             
270          5900     400      142.676             
270          5900     420      143.762             
270          5900     440      142.184             
270          5900     460      143.512             
270          5900     480      145.731             
270          5900     500      142.856             
270          5900     520      143.034             
270          5900     540      145.047             
270          5900     560      140.257             
270          5900     580      142.782             
270          5900     600      146.025             
270          5900     620      143.615             
270          5900     640      142.627             
270          5900     660      143.933             
270          5900     680      144.118             
270          5900     700      142.872             
270          5900     720      143.559             
270          5900     740      145.825             
270          5900     760      142.773             
270          5900     780      142.724             
270          5900     800      143.554             
270          5900     820      145.48              
270          5900     840      144.89              
270          5900     860      142.693             
270          5900     880      146.411             
270          5900     900      144.128             
270          5900     920      145.183             
270          5900     940      144.698             
270          5900     960      146.6               
270          5900     980      142.516             
270          5900     1000     145.281             
270          6000     20       144.47              
270          6000     40       145.256             
270          6000     60       141.537             
270          6000     80       143.621             
270          6000     100      141.728             
270          6000     120      143.356             
270          6000     140      140.783             
270          6000     160      142.52              
270          6000     180      141.267             
270          6000     200      144.231             
270          6000     220      141.72              
270          6000     240      144.156             
270          6000     260      141.284             
270          6000     280      141.799             
270          6000     300      141.756             
270          6000     320      143.075             
270          6000     340      143.991             
270          6000     360      143.526             
270          6000     380      143.543             
270          6000     400      142.939             
270          6000     420      143.186             
270          6000     440      142.91              
270          6000     460      143.392             
270          6000     480      143.825             
270          6000     500      144.413             
270          6000     520      143.184             
270          6000     540      144.393             
270          6000     560      140.996             
270          6000     580      143.248             
270          6000     600      145.429             
270          6000     620      142.509             
270          6000     640      143.125             
270          6000     660      144.931             
270          6000     680      143.02              
270          6000     700      142.513             
270          6000     720      143.432             
270          6000     740      143.092             
270          6000     760      143.502             
270          6000     780      143.497             
270          6000     800      145.575             
270          6000     820      141.891             
270          6000     840      142.847             
270          6000     860      145.066             
270          6000     880      143.674             
270          6000     900      145.062             
270          6000     920      143.509             
270          6000     940      145.306             
270          6000     960      144.687             
270          6000     980      144.625             
270          6000     1000     144.674             
270          6100     20       143.652             
270          6100     40       145.209             
270          6100     60       142.482             
270          6100     80       143.241             
270          6100     100      143.302             
270          6100     120      143.43              
270          6100     140      143.851             
270          6100     160      143.329             
270          6100     180      142.967             
270          6100     200      142.715             
270          6100     220      141.888             
270          6100     240      141.484             
270          6100     260      142.931             
270          6100     280      141.442             
270          6100     300      141.978             
270          6100     320      143.811             
270          6100     340      141.583             
270          6100     360      143.65              
270          6100     380      142.869             
270          6100     400      142.867             
270          6100     420      141.989             
270          6100     440      144.181             
270          6100     460      141.451             
270          6100     480      142.983             
