FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 0
Azimuth_end : 350
Azimuth_inc : 10
Range_beg : 100
Range_end : 60000
Range_inc : 100
Depth_beg : 20
Depth_end : 40
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
0            12400    40       143.21              
0            12500    20       143.683             
0            12500    40       143.524             
0            12600    20       143.601             
0            12600    40       143.179             
0            12700    20       142.944             
0            12700    40       144.072             
0            12800    20       142.969             
0            12800    40       143.293             
0            12900    20       143.309             
0            12900    40       143.489             
0            13000    20       142.409             
0            13000    40       143.944             
0            13100    20       142.324             
0            13100    40       143.992             
0            13200    20       142.156             
0            13200    40       143.599             
0            13300    20       142.113             
0            13300    40       143.605             
0            13400    20       142.013             
0            13400    40       143.2               
0            13500    20       141.502             
0            13500    40       143.846             
0            13600    20       140.9               
0            13600    40       144.252             
0            13700    20       141.44              
0            13700    40       143.728             
0            13800    20       141.295             
0            13800    40       143.748             
0            13900    20       141.625             
0            13900    40       143.243             
0            14000    20       141.539             
0            14000    40       142.456             
0            14100    20       141.666             
0            14100    40       142.658             
0            14200    20       140.767             
0            14200    40       142.285             
0            14300    20       141.121             
0            14300    40       142.472             
0            14400    20       140.201             
0            14400    40       141.88              
0            14500    20       140.871             
0            14500    40       142.577             
0            14600    20       140.603             
0            14600    40       141.551             
0            14700    20       140.151             
0            14700    40       142.522             
0            14800    20       140.302             
0            14800    40       140.879             
0            14900    20       141.153             
0            14900    40       142.314             
0            15000    20       139.38              
0            15000    40       141.562             
0            15100    20       140.489             
0            15100    40       141.598             
0            15200    20       139.716             
0            15200    40       141.849             
0            15300    20       141.461             
0            15300    40       141.071             
0            15400    20       140.415             
0            15400    40       142.194             
0            15500    20       139.923             
0            15500    40       140.823             
0            15600    20       140.241             
0            15600    40       142.204             
0            15700    20       140.247             
0            15700    40       141.386             
0            15800    20       140.996             
0            15800    40       142.423             
0            15900    20       140.957             
0            15900    40       142.13              
0            16000    20       140.454             
0            16000    40       141.551             
0            16100    20       141.788             
0            16100    40       142.307             
0            16200    20       141.483             
0            16200    40       141.547             
0            16300    20       142.252             
0            16300    40       142.589             
0            16400    20       141.358             
0            16400    40       141.631             
0            16500    20       141.987             
0            16500    40       142.494             
0            16600    20       141.636             
0            16600    40       141.977             
0            16700    20       140.824             
0            16700    40       142.226             
0            16800    20       141.031             
0            16800    40       141.953             
0            16900    20       140.713             
0            16900    40       141.788             
0            17000    20       140.151             
0            17000    40       141.422             
0            17100    20       141.128             
0            17100    40       142.625             
0            17200    20       141.16              
0            17200    40       141.667             
0            17300    20       142.541             
0            17300    40       142.609             
0            17400    20       140.616             
0            17400    40       142.784             
0            17500    20       141.44              
0            17500    40       142.027             
0            17600    20       142.247             
0            17600    40       141.013             
0            17700    20       139.235             
0            17700    40       140.789             
0            17800    20       141.435             
0            17800    40       141.5               
0            17900    20       141.523             
0            17900    40       141.003             
0            18000    20       139.681             
0            18000    40       143.479             
0            18100    20       141.288             
0            18100    40       139.951             
0            18200    20       142.437             
0            18200    40       141.661             
0            18300    20       137.996             
0            18300    40       138.32              
0            18400    20       142.965             
0            18400    40       140.102             
0            18500    20       140.761             
0            18500    40       142.118             
0            18600    20       140.246             
0            18600    40       142.401             
0            18700    20       142.887             
0            18700    40       139.891             
0            18800    20       140.546             
0            18800    40       139.762             
0            18900    20       141.449             
0            18900    40       140.974             
0            19000    20       140.448             
0            19000    40       140.717             
0            19100    20       141.67              
0            19100    40       142.59              
0            19200    20       140.919             
0            19200    40       138.034             
0            19300    20       141.99              
0            19300    40       142.125             
0            19400    20       142.272             
0            19400    40       141.064             
0            19500    20       139.818             
0            19500    40       140.445             
0            19600    20       143.15              
0            19600    40       142.421             
0            19700    20       140.855             
0            19700    40       139.351             
0            19800    20       140.603             
0            19800    40       141.854             
0            19900    20       142.42              
0            19900    40       140.652             
0            20000    20       141.484             
0            20000    40       141.005             
0            20100    20       141.215             
0            20100    40       140.668             
0            20200    20       140.159             
0            20200    40       141.303             
0            20300    20       142.873             
0            20300    40       141.611             
0            20400    20       140.864             
0            20400    40       141.085             
0            20500    20       138.927             
0            20500    40       140.296             
0            20600    20       143.32              
0            20600    40       141.262             
0            20700    20       141.195             
0            20700    40       141.642             
0            20800    20       139.605             
0            20800    40       139.465             
0            20900    20       143.071             
0            20900    40       141.573             
0            21000    20       140.719             
0            21000    40       140.514             
0            21100    20       140.41              
0            21100    40       139.762             
0            21200    20       141.926             
0            21200    40       140.066             
0            21300    20       140.892             
0            21300    40       140.948             
0            21400    20       139.661             
0            21400    40       139.494             
0            21500    20       140.851             
0            21500    40       140.434             
0            21600    20       140.291             
0            21600    40       140.942             
0            21700    20       140.622             
0            21700    40       141.605             
0            21800    20       139.269             
0            21800    40       139.766             
0            21900    20       141.714             
0            21900    40       140.322             
0            22000    20       141.665             
0            22000    40       139.99              
0            22100    20       140.881             
0            22100    40       138.793             
0            22200    20       139.304             
0            22200    40       138.975             
0            22300    20       142.372             
0            22300    40       139.953             
0            22400    20       140.362             
0            22400    40       141.303             
0            22500    20       138.735             
0            22500    40       140.569             
0            22600    20       142.444             
0            22600    40       137.549             
0            22700    20       140.236             
0            22700    40       140.175             
0            22800    20       140.865             
0            22800    40       139.657             
0            22900    20       141.109             
0            22900    40       138.019             
0            23000    20       138.976             
0            23000    40       140.147             
0            23100    20       139.73              
0            23100    40       139.11              
0            23200    20       142.109             
0            23200    40       138.787             
0            23300    20       140.872             
0            23300    40       138.443             
0            23400    20       138.076             
0            23400    40       138.328             
0            23500    20       141.485             
0            23500    40       139.194             
0            23600    20       140.132             
0            23600    40       139.166             
0            23700    20       138.641             
0            23700    40       139.933             
0            23800    20       140.581             
0            23800    40       135.663             
0            23900    20       140.174             
0            23900    40       139.337             
0            24000    20       137.405             
0            24000    40       140.011             
0            24100    20       140.251             
0            24100    40       138.995             
0            24200    20       140.787             
0            24200    40       137.196             
0            24300    20       139.259             
0            24300    40       140.171             
0            24400    20       138.807             
0            24400    40       139.839             
0            24500    20       141.78              
0            24500    40       139.94              
0            24600    20       139.021             
0            24600    40       138.387             
0            24700    20       138.155             
0            24700    40       139.746             
0            24800    20       138.568             
0            24800    40       140.409             
0            24900    20       141.189             
0            24900    40       138.794             
0            25000    20       137.558             
0            25000    40       140.199             
0            25100    20       136.668             
0            25100    40       138.859             
0            25200    20       140.986             
0            25200    40       138.746             
0            25300    20       139.356             
0            25300    40       140.654             
0            25400    20       136.226             
0            25400    40       139.977             
0            25500    20       141.466             
0            25500    40       137.393             
0            25600    20       137.926             
0            25600    40       140.079             
0            25700    20       138.674             
0            25700    40       138.698             
0            25800    20       137.821             
0            25800    40       140.395             
0            25900    20       139.061             
0            25900    40       139.774             
0            26000    20       140.587             
0            26000    40       139.865             
0            26100    20       138.284             
0            26100    40       139.412             
0            26200    20       138.103             
0            26200    40       139.088             
0            26300    20       139.92              
0            26300    40       141.902             
0            26400    20       139.092             
0            26400    40       137.912             
0            26500    20       136.424             
0            26500    40       139.214             
0            26600    20       137.305             
0            26600    40       140.278             
0            26700    20       137.42              
0            26700    40       139.02              
0            26800    20       137.997             
0            26800    40       142.313             
0            26900    20       137.167             
0            26900    40       137.748             
0            27000    20       138.342             
0            27000    40       138.958             
0            27100    20       140.31              
0            27100    40       140.105             
0            27200    20       138.686             
0            27200    40       140.578             
0            27300    20       136.512             
0            27300    40       141.142             
0            27400    20       138.653             
0            27400    40       137.646             
0            27500    20       137.736             
0            27500    40       141.344             
0            27600    20       137.864             
0            27600    40       137.099             
0            27700    20       137.841             
0            27700    40       139.935             
0            27800    20       137.111             
0            27800    40       140.151             
0            27900    20       138.192             
0            27900    40       141.844             
0            28000    20       140.534             
0            28000    40       137.616             
0            28100    20       137.446             
0            28100    40       138.779             
0            28200    20       138.451             
0            28200    40       139.672             
0            28300    20       139.014             
