FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 270
Azimuth_end : 270
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : WG_5085_2100

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
270          1100     120      162.745             
270          1100     140      162.739             
270          1100     160      163.173             
270          1100     180      163.602             
270          1100     200      163.851             
270          1100     220      164.45              
270          1100     240      164.085             
270          1100     260      164.409             
270          1100     280      164.36              
270          1100     300      164.319             
270          1100     320      164.423             
270          1100     340      164.064             
270          1100     360      163.864             
270          1100     380      163.785             
270          1100     400      163.401             
270          1100     420      163.218             
270          1100     440      163.167             
270          1100     460      163.243             
270          1100     480      163.396             
270          1100     500      163.549             
270          1100     520      163.792             
270          1100     540      163.882             
270          1100     560      163.957             
270          1100     580      164.221             
270          1100     600      164.684             
270          1100     620      165.168             
270          1100     640      165.185             
270          1100     660      165.242             
270          1100     680      165.226             
270          1100     700      165.29              
270          1100     720      165.862             
270          1100     740      165.581             
270          1100     760      165.806             
270          1100     780      164.767             
270          1100     800      165.218             
270          1100     820      165.636             
270          1100     840      165.717             
270          1100     860      165.846             
270          1100     880      165.939             
270          1100     900      165.897             
270          1100     920      165.762             
270          1100     940      165.871             
270          1100     960      165.811             
270          1100     980      165.821             
270          1100     1000     165.933             
270          1200     20       154.479             
270          1200     40       157.187             
270          1200     60       158.549             
270          1200     80       160.031             
270          1200     100      161.103             
270          1200     120      161.675             
270          1200     140      161.975             
270          1200     160      162.588             
270          1200     180      162.695             
270          1200     200      162.663             
270          1200     220      163.177             
270          1200     240      163.286             
270          1200     260      163.58              
270          1200     280      163.341             
270          1200     300      163.609             
270          1200     320      163.761             
270          1200     340      163.556             
270          1200     360      163.431             
270          1200     380      163.027             
270          1200     400      163.186             
270          1200     420      163.222             
270          1200     440      163.084             
270          1200     460      163.082             
270          1200     480      162.686             
270          1200     500      162.381             
270          1200     520      162.148             
270          1200     540      162.449             
270          1200     560      162.669             
270          1200     580      163.173             
270          1200     600      163.092             
270          1200     620      163.334             
270          1200     640      163.701             
270          1200     660      163.698             
270          1200     680      164.348             
270          1200     700      164.346             
270          1200     720      164.883             
270          1200     740      164.166             
270          1200     760      164.733             
270          1200     780      164.921             
270          1200     800      164.959             
270          1200     820      165.105             
270          1200     840      165.095             
270          1200     860      165.186             
270          1200     880      165.059             
270          1200     900      165.028             
270          1200     920      164.896             
270          1200     940      164.704             
270          1200     960      164.637             
270          1200     980      164.756             
270          1200     1000     164.913             
270          1300     20       153.883             
270          1300     40       155.709             
270          1300     60       158.321             
270          1300     80       158.97              
270          1300     100      159.609             
270          1300     120      160.307             
270          1300     140      160.698             
270          1300     160      160.925             
270          1300     180      161.414             
