FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 0
Azimuth_end : 350
Azimuth_inc : 10
Range_beg : 100
Range_end : 60000
Range_inc : 100
Depth_beg : 20
Depth_end : 40
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
90           57400    40       136.801             
90           57500    20       138.204             
90           57500    40       138.587             
90           57600    20       138.901             
90           57600    40       135.271             
90           57700    20       137.503             
90           57700    40       136.936             
90           57800    20       136.697             
90           57800    40       137.343             
90           57900    20       138.284             
90           57900    40       132.793             
90           58000    20       139.018             
90           58000    40       139.209             
90           58100    20       136.826             
90           58100    40       138.869             
90           58200    20       137.587             
90           58200    40       133.388             
90           58300    20       142.194             
90           58300    40       137.736             
90           58400    20       135.071             
90           58400    40       140.657             
90           58500    20       137.297             
90           58500    40       138.531             
90           58600    20       140.393             
90           58600    40       136.42              
90           58700    20       135.906             
90           58700    40       137.902             
90           58800    20       138                 
90           58800    40       139.877             
90           58900    20       141.473             
90           58900    40       136.17              
90           59000    20       137.947             
90           59000    40       135.309             
90           59100    20       138.178             
90           59100    40       138.348             
90           59200    20       138.979             
90           59200    40       137.251             
90           59300    20       137.074             
90           59300    40       136.204             
90           59400    20       139.301             
90           59400    40       140.592             
90           59500    20       139.116             
90           59500    40       138.6               
90           59600    20       138.231             
90           59600    40       136.468             
90           59700    20       136.261             
90           59700    40       137.436             
90           59800    20       139.936             
90           59800    40       141.22              
90           59900    20       136.923             
90           59900    40       141.016             
90           60000    20       137.22              
90           60000    40       136.689             
100          100      20       181.094             
100          100      40       181.111             
100          200      20       176.615             
100          200      40       177.156             
100          300      20       171.531             
100          300      40       173.481             
100          400      20       167.443             
100          400      40       170.009             
100          500      20       164.05              
100          500      40       166.856             
100          600      20       161.301             
100          600      40       164.373             
100          700      20       158.94              
100          700      40       161.865             
100          800      20       157.016             
100          800      40       160.056             
100          900      20       155.171             
100          900      40       158.241             
100          1000     20       153.995             
100          1000     40       156.654             
100          1100     20       152.654             
100          1100     40       155.329             
100          1200     20       151.685             
100          1200     40       154.307             
100          1300     20       151.091             
100          1300     40       153.559             
100          1400     20       150.174             
100          1400     40       152.496             
100          1500     20       148.949             
100          1500     40       151.007             
100          1600     20       149.189             
100          1600     40       151.581             
100          1700     20       148.783             
100          1700     40       151.042             
100          1800     20       147.891             
100          1800     40       149.873             
100          1900     20       147.874             
100          1900     40       149.815             
100          2000     20       148.274             
100          2000     40       149.935             
100          2100     20       146.466             
100          2100     40       148.605             
100          2200     20       147.71              
100          2200     40       149.138             
100          2300     20       146.646             
100          2300     40       148.74              
100          2400     20       145.688             
100          2400     40       147.895             
100          2500     20       145.807             
100          2500     40       147.651             
100          2600     20       145.74              
100          2600     40       147.71              
100          2700     20       146.309             
100          2700     40       146.882             
100          2800     20       146.116             
100          2800     40       147.287             
100          2900     20       146.184             
100          2900     40       147.655             
100          3000     20       146.042             
100          3000     40       147.434             
100          3100     20       146.06              
100          3100     40       146.431             
100          3200     20       145.831             
100          3200     40       146.218             
100          3300     20       145.223             
100          3300     40       144.449             
100          3400     20       145.235             
100          3400     40       145.014             
100          3500     20       145.546             
100          3500     40       146.533             
100          3600     20       144.785             
100          3600     40       146.01              
100          3700     20       145.865             
100          3700     40       145.543             
100          3800     20       145.587             
100          3800     40       145.776             
100          3900     20       145.573             
100          3900     40       144.587             
100          4000     20       147.249             
100          4000     40       144.666             
100          4100     20       147.472             
100          4100     40       146.093             
100          4200     20       145.782             
100          4200     40       144.808             
100          4300     20       146.712             
100          4300     40       145.348             
100          4400     20       146.026             
100          4400     40       144.424             
100          4500     20       145.832             
100          4500     40       145.549             
100          4600     20       144.836             
100          4600     40       145.189             
100          4700     20       144.935             
100          4700     40       143.009             
100          4800     20       143.755             
100          4800     40       143.327             
100          4900     20       144.167             
100          4900     40       143.589             
100          5000     20       144.585             
100          5000     40       144.052             
100          5100     20       143.114             
100          5100     40       142.263             
100          5200     20       142.818             
100          5200     40       142.668             
100          5300     20       142.505             
100          5300     40       142.711             
100          5400     20       142.321             
100          5400     40       142.063             
100          5500     20       142.28              
100          5500     40       142.359             
100          5600     20       143.527             
100          5600     40       142.55              
100          5700     20       142.605             
100          5700     40       142.819             
100          5800     20       143.376             
100          5800     40       142.457             
100          5900     20       142.694             
100          5900     40       142.41              
100          6000     20       142.535             
100          6000     40       144.121             
100          6100     20       142.691             
100          6100     40       144.743             
100          6200     20       142.063             
100          6200     40       141.921             
100          6300     20       142.523             
100          6300     40       142.739             
100          6400     20       141.572             
100          6400     40       143.079             
100          6500     20       142.619             
100          6500     40       143.312             
100          6600     20       142.561             
100          6600     40       142.565             
100          6700     20       143.256             
100          6700     40       142.463             
100          6800     20       143.596             
100          6800     40       141.792             
100          6900     20       142.724             
100          6900     40       142.43              
100          7000     20       141.726             
100          7000     40       142.329             
100          7100     20       141.866             
100          7100     40       141.55              
100          7200     20       144.534             
100          7200     40       140.288             
100          7300     20       141.269             
100          7300     40       142.299             
100          7400     20       142.253             
100          7400     40       140.322             
100          7500     20       141.074             
100          7500     40       140.823             
100          7600     20       142.003             
100          7600     40       139.692             
100          7700     20       141.64              
100          7700     40       140.663             
100          7800     20       143.064             
100          7800     40       139.918             
100          7900     20       142.943             
100          7900     40       140.455             
100          8000     20       144.18              
100          8000     40       140.967             
100          8100     20       145.114             
100          8100     40       141.508             
100          8200     20       144.825             
100          8200     40       142.974             
100          8300     20       143.529             
100          8300     40       143.517             
100          8400     20       144.525             
100          8400     40       143.172             
100          8500     20       144.469             
100          8500     40       143.963             
100          8600     20       143.416             
100          8600     40       143.483             
100          8700     20       144.684             
100          8700     40       144.375             
100          8800     20       143.61              
100          8800     40       144.306             
100          8900     20       143.742             
100          8900     40       146.068             
100          9000     20       143.146             
100          9000     40       145.796             
100          9100     20       144.193             
100          9100     40       145.978             
100          9200     20       143.541             
100          9200     40       144.84              
100          9300     20       143.671             
100          9300     40       145.149             
100          9400     20       143.424             
100          9400     40       145.295             
100          9500     20       143.768             
100          9500     40       144.615             
100          9600     20       144.212             
100          9600     40       144.761             
100          9700     20       143.765             
100          9700     40       144.6               
100          9800     20       143.301             
100          9800     40       144.691             
100          9900     20       144.501             
100          9900     40       145.021             
100          10000    20       144.814             
100          10000    40       144.45              
100          10100    20       144.342             
100          10100    40       144.37              
100          10200    20       143.981             
100          10200    40       144.057             
100          10300    20       143.792             
100          10300    40       142.621             
100          10400    20       143.049             
100          10400    40       142.402             
100          10500    20       143.456             
100          10500    40       142.509             
100          10600    20       143.635             
100          10600    40       143.63              
100          10700    20       143.974             
100          10700    40       143.341             
100          10800    20       144.017             
100          10800    40       142.419             
100          10900    20       143.171             
100          10900    40       143.087             
100          11000    20       143.308             
100          11000    40       142.4               
100          11100    20       144.321             
100          11100    40       143.211             
100          11200    20       142.446             
100          11200    40       141.781             
100          11300    20       142.278             
100          11300    40       141.217             
100          11400    20       143.08              
100          11400    40       141.822             
100          11500    20       144.099             
100          11500    40       142.594             
100          11600    20       144.687             
100          11600    40       142.067             
100          11700    20       144.417             
100          11700    40       142.769             
100          11800    20       144.283             
100          11800    40       143.31              
100          11900    20       144.121             
100          11900    40       143.405             
100          12000    20       143.894             
100          12000    40       144.291             
100          12100    20       144.01              
100          12100    40       144.714             
100          12200    20       144.456             
100          12200    40       145.207             
100          12300    20       143.768             
100          12300    40       145.609             
100          12400    20       143.438             
100          12400    40       145.664             
100          12500    20       143.506             
100          12500    40       145.111             
100          12600    20       143.39              
100          12600    40       144.805             
100          12700    20       142.248             
100          12700    40       144.766             
100          12800    20       141.411             
100          12800    40       144.785             
100          12900    20       141.472             
100          12900    40       144.227             
100          13000    20       141.379             
100          13000    40       143.623             
100          13100    20       141.68              
100          13100    40       144.597             
100          13200    20       141.613             
100          13200    40       145.247             
100          13300    20       141.361             
100          13300    40       144.638             
100          13400    20       142.433             
100          13400    40       144.487             
100          13500    20       142.191             
100          13500    40       144.193             
100          13600    20       142.314             
100          13600    40       144.529             
100          13700    20       143.674             
100          13700    40       145.475             
100          13800    20       144.532             
100          13800    40       144.73              
100          13900    20       144.793             
100          13900    40       144.397             
100          14000    20       144.702             
100          14000    40       143.24              
100          14100    20       145.053             
100          14100    40       142.527             
100          14200    20       146.01              
100          14200    40       144.109             
100          14300    20       144.857             
100          14300    40       143.598             
100          14400    20       143.843             
100          14400    40       142.534             
100          14500    20       143.853             
100          14500    40       142.301             
100          14600    20       144.197             
100          14600    40       141.747             
100          14700    20       145.152             
100          14700    40       140.18              
100          14800    20       143.238             
100          14800    40       138.48              
100          14900    20       144.333             
100          14900    40       138.685             
100          15000    20       144.45              
100          15000    40       140.383             
100          15100    20       143.062             
100          15100    40       139.672             
100          15200    20       145.26              
100          15200    40       140.031             
100          15300    20       144.842             
100          15300    40       140.518             
100          15400    20       145.046             
100          15400    40       141.53              
100          15500    20       145.383             
100          15500    40       140.927             
100          15600    20       144.137             
100          15600    40       143.144             
100          15700    20       144.93              
100          15700    40       144.213             
100          15800    20       145.161             
100          15800    40       145.246             
100          15900    20       144.151             
100          15900    40       145.902             
100          16000    20       145.043             
100          16000    40       144.372             
100          16100    20       143.933             
100          16100    40       146.681             
100          16200    20       144.53              
100          16200    40       144.583             
100          16300    20       143.317             
100          16300    40       147                 
100          16400    20       143.759             
100          16400    40       145.109             
100          16500    20       142.816             
100          16500    40       145.691             
100          16600    20       140.992             
100          16600    40       145.786             
100          16700    20       141.96              
100          16700    40       144.42              
100          16800    20       141.916             
100          16800    40       144.206             
100          16900    20       140.232             
100          16900    40       145.632             
100          17000    20       141.333             
100          17000    40       144.534             
100          17100    20       143.509             
100          17100    40       144.428             
100          17200    20       139.686             
100          17200    40       143.337             
100          17300    20       142.844             
100          17300    40       142.602             
100          17400    20       140.986             
100          17400    40       141.993             
100          17500    20       141.851             
100          17500    40       144.117             
100          17600    20       141.099             
100          17600    40       142.75              
100          17700    20       143.396             
100          17700    40       143.223             
100          17800    20       142.346             
100          17800    40       141.783             
100          17900    20       144.596             
100          17900    40       135.112             
100          18000    20       142.448             
100          18000    40       141.868             
100          18100    20       142.526             
100          18100    40       139.376             
100          18200    20       141.651             
100          18200    40       139.628             
100          18300    20       141.134             
100          18300    40       141.443             
100          18400    20       143.062             
100          18400    40       136.708             
100          18500    20       142.086             
100          18500    40       141.91              
100          18600    20       141.379             
100          18600    40       140.677             
100          18700    20       141.809             
100          18700    40       141.241             
100          18800    20       141.81              
100          18800    40       141.264             
100          18900    20       142.347             
100          18900    40       140.382             
100          19000    20       142.582             
100          19000    40       143.213             
100          19100    20       142.548             
100          19100    40       140.848             
100          19200    20       142.591             
100          19200    40       143.55              
100          19300    20       143.379             
100          19300    40       143.887             
100          19400    20       143.553             
100          19400    40       144.962             
100          19500    20       143.027             
100          19500    40       145.38              
100          19600    20       143.748             
100          19600    40       143.62              
100          19700    20       143.501             
100          19700    40       146.074             
100          19800    20       142.634             
100          19800    40       146.28              
100          19900    20       143.195             
100          19900    40       145.82              
100          20000    20       142.581             
100          20000    40       144.206             
100          20100    20       141.987             
100          20100    40       146.607             
100          20200    20       141.802             
100          20200    40       146.137             
100          20300    20       141.965             
100          20300    40       144.747             
100          20400    20       141.728             
100          20400    40       143.864             
100          20500    20       142.004             
100          20500    40       144.816             
100          20600    20       141.195             
100          20600    40       142.865             
100          20700    20       143.666             
100          20700    40       141.691             
100          20800    20       142.682             
100          20800    40       140.765             
100          20900    20       141.715             
100          20900    40       142.576             
100          21000    20       141.044             
100          21000    40       143.663             
100          21100    20       140.979             
100          21100    40       143.137             
100          21200    20       138.543             
100          21200    40       142.577             
100          21300    20       140.309             
100          21300    40       142.033             
100          21400    20       139.999             
100          21400    40       140.776             
100          21500    20       140.71              
100          21500    40       137.831             
100          21600    20       142.609             
100          21600    40       137.039             
100          21700    20       141.549             
100          21700    40       138.856             
100          21800    20       141.746             
100          21800    40       140.231             
100          21900    20       138.837             
100          21900    40       140.64              
100          22000    20       139.129             
100          22000    40       143.157             
100          22100    20       142.398             
100          22100    40       140.997             
100          22200    20       142.776             
100          22200    40       139.071             
100          22300    20       143.03              
100          22300    40       138.3               
100          22400    20       141.123             
100          22400    40       141.996             
100          22500    20       140.418             
100          22500    40       141.042             
100          22600    20       141.787             
100          22600    40       140.156             
100          22700    20       143.16              
100          22700    40       140.017             
100          22800    20       142.907             
100          22800    40       140.372             
100          22900    20       141.749             
100          22900    40       141.02              
100          23000    20       142.083             
100          23000    40       139.754             
100          23100    20       142.927             
100          23100    40       140.494             
100          23200    20       142.94              
100          23200    40       140.443             
100          23300    20       141.049             
100          23300    40       142.383             
100          23400    20       142.077             
100          23400    40       142.418             
100          23500    20       144.306             
100          23500    40       141.86              
100          23600    20       144.06              
100          23600    40       142.455             
100          23700    20       139.825             
100          23700    40       143.918             
100          23800    20       142.313             
100          23800    40       144.066             
100          23900    20       143.364             
100          23900    40       143.028             
100          24000    20       141.565             
100          24000    40       143.678             
100          24100    20       140.589             
100          24100    40       143.773             
100          24200    20       143.894             
100          24200    40       142.912             
100          24300    20       143.868             
100          24300    40       140.722             
100          24400    20       141.933             
100          24400    40       144.042             
100          24500    20       141.8               
100          24500    40       141.989             
100          24600    20       144.495             
100          24600    40       141.748             
100          24700    20       140.36              
100          24700    40       143.398             
100          24800    20       140.992             
100          24800    40       144.045             
100          24900    20       143.292             
100          24900    40       139.818             
100          25000    20       140.316             
100          25000    40       143.233             
100          25100    20       142.44              
100          25100    40       142.77              
100          25200    20       143.071             
100          25200    40       136.75              
100          25300    20       142.084             
100          25300    40       143.028             
100          25400    20       141.213             
100          25400    40       141.633             
100          25500    20       141.231             
100          25500    40       140.83              
100          25600    20       140.332             
100          25600    40       142.355             
100          25700    20       142.218             
100          25700    40       141.433             
100          25800    20       139.083             
100          25800    40       138.962             
100          25900    20       139.734             
100          25900    40       141.622             
100          26000    20       139.888             
100          26000    40       139.978             
100          26100    20       141.228             
100          26100    40       141.25              
100          26200    20       140.96              
100          26200    40       142.87              
100          26300    20       140.375             
100          26300    40       138.041             
100          26400    20       137.54              
100          26400    40       141.337             
100          26500    20       139.549             
100          26500    40       141.395             
100          26600    20       142.206             
100          26600    40       141.157             
100          26700    20       139.67              
100          26700    40       143.424             
100          26800    20       138.935             
100          26800    40       139.058             
100          26900    20       138.647             
100          26900    40       141.5               
100          27000    20       139.966             
100          27000    40       141.899             
100          27100    20       141.405             
100          27100    40       142.29              
100          27200    20       140.304             
100          27200    40       142.165             
100          27300    20       139.004             
100          27300    40       140.914             
100          27400    20       140.553             
100          27400    40       144.006             
100          27500    20       142.74              
100          27500    40       141.302             
100          27600    20       137.628             
100          27600    40       142.162             
100          27700    20       140.24              
100          27700    40       138.165             
100          27800    20       143.189             
100          27800    40       142.741             
100          27900    20       139                 
100          27900    40       142.267             
100          28000    20       138.396             
100          28000    40       138.649             
100          28100    20       141.305             
100          28100    40       141.915             
100          28200    20       141.306             
100          28200    40       142.04              
100          28300    20       138.777             
100          28300    40       142.301             
100          28400    20       141.721             
100          28400    40       139.44              
100          28500    20       139.644             
100          28500    40       141.853             
100          28600    20       141.275             
100          28600    40       140.661             
100          28700    20       137.476             
100          28700    40       139.318             
100          28800    20       143.519             
100          28800    40       141.23              
100          28900    20       138.32              
100          28900    40       139.204             
100          29000    20       142.731             
100          29000    40       139.87              
100          29100    20       140.693             
100          29100    40       141.91              
100          29200    20       142.373             
100          29200    40       139.662             
100          29300    20       138.976             
100          29300    40       140.316             
100          29400    20       141.993             
100          29400    40       138.714             
100          29500    20       139.283             
100          29500    40       138.754             
100          29600    20       142.133             
100          29600    40       139.606             
100          29700    20       135.323             
100          29700    40       140.808             
100          29800    20       142.479             
100          29800    40       140.417             
100          29900    20       137.681             
100          29900    40       139.061             
100          30000    20       141.746             
100          30000    40       138.247             
100          30100    20       138.044             
100          30100    40       139.716             
100          30200    20       140.163             
100          30200    40       139.252             
100          30300    20       142.246             
100          30300    40       138.661             
100          30400    20       140.162             
100          30400    40       139.404             
100          30500    20       139.416             
100          30500    40       136.637             
100          30600    20       140.609             
100          30600    40       138.313             
100          30700    20       140.957             
100          30700    40       135.099             
100          30800    20       141.117             
100          30800    40       139.446             
100          30900    20       140.614             
100          30900    40       138.041             
100          31000    20       140.339             
100          31000    40       140.193             
100          31100    20       142.79              
100          31100    40       137.27              
100          31200    20       140.24              
100          31200    40       140.228             
100          31300    20       143.165             
100          31300    40       140.22              
100          31400    20       140.334             
100          31400    40       139.711             
100          31500    20       141.258             
100          31500    40       141.146             
100          31600    20       142.295             
100          31600    40       135.009             
100          31700    20       138.555             
100          31700    40       141.946             
100          31800    20       140.719             
100          31800    40       140.329             
100          31900    20       142.236             
100          31900    40       139.607             
100          32000    20       140.538             
100          32000    40       141.713             
100          32100    20       141.72              
100          32100    40       139.39              
100          32200    20       136.758             
100          32200    40       141.366             
100          32300    20       142.798             
100          32300    40       139.953             
100          32400    20       140.84              
100          32400    40       140.184             
100          32500    20       139.584             
100          32500    40       143.213             
100          32600    20       141.808             
100          32600    40       136.466             
100          32700    20       137.319             
100          32700    40       143.351             
100          32800    20       140.284             
100          32800    40       139.361             
100          32900    20       140.378             
100          32900    40       142.804             
100          33000    20       139.489             
100          33000    40       140.188             
100          33100    20       140.446             
100          33100    40       140.775             
100          33200    20       138.525             
100          33200    40       141.089             
100          33300    20       142.402             
100          33300    40       141.534             
100          33400    20       139.622             
100          33400    40       140.099             
100          33500    20       138.889             
100          33500    40       142.557             
100          33600    20       140.373             
100          33600    40       133.824             
100          33700    20       139.45              
100          33700    40       142.278             
100          33800    20       140.531             
100          33800    40       140.061             
100          33900    20       138.822             
100          33900    40       140.101             
100          34000    20       135.161             
100          34000    40       139.967             
100          34100    20       136.466             
100          34100    40       138.301             
100          34200    20       138.194             
100          34200    40       140.026             
100          34300    20       136.043             
100          34300    40       139.818             
100          34400    20       140.241             
100          34400    40       139.09              
100          34500    20       138.794             
100          34500    40       135.664             
100          34600    20       137.175             
100          34600    40       140.526             
100          34700    20       135.438             
100          34700    40       138.21              
100          34800    20       138.23              
100          34800    40       137.524             
100          34900    20       137.395             
100          34900    40       138.599             
100          35000    20       137.164             
100          35000    40       138.6               
100          35100    20       138.087             
100          35100    40       136.738             
100          35200    20       136.028             
100          35200    40       135.964             
100          35300    20       139.638             
100          35300    40       138.253             
100          35400    20       134.561             
100          35400    40       137.077             
100          35500    20       138.439             
100          35500    40       136.866             
100          35600    20       135.441             
100          35600    40       139.327             
100          35700    20       136.184             
100          35700    40       133.096             
100          35800    20       140.61              
100          35800    40       138.758             
100          35900    20       137.374             
100          35900    40       136.394             
100          36000    20       140.743             
100          36000    40       137.116             
100          36100    20       135.203             
100          36100    40       139.849             
100          36200    20       138.929             
100          36200    40       138.724             
100          36300    20       140.587             
100          36300    40       136.194             
100          36400    20       137.022             
100          36400    40       139.333             
100          36500    20       141.957             
100          36500    40       136.372             
100          36600    20       137.35              
100          36600    40       139.351             
100          36700    20       136.064             
100          36700    40       139.549             
100          36800    20       142.428             
100          36800    40       135.758             
100          36900    20       138.065             
100          36900    40       134.74              
100          37000    20       138.092             
100          37000    40       136.862             
100          37100    20       137.073             
100          37100    40       138.663             
100          37200    20       137.428             
100          37200    40       137.151             
100          37300    20       140.185             
100          37300    40       136.864             
100          37400    20       135.83              
100          37400    40       138.592             
100          37500    20       136.621             
100          37500    40       139.638             
100          37600    20       139.776             
100          37600    40       135.186             
100          37700    20       140.589             
100          37700    40       139.844             
100          37800    20       136.919             
100          37800    40       139.507             
100          37900    20       139.593             
100          37900    40       139.676             
100          38000    20       138.832             
100          38000    40       139.204             
100          38100    20       138.016             
100          38100    40       141.591             
100          38200    20       138.759             
100          38200    40       138.014             
100          38300    20       139.206             
100          38300    40       140.16              
100          38400    20       136.206             
100          38400    40       139.76              
100          38500    20       138.118             
100          38500    40       139.483             
100          38600    20       137.676             
100          38600    40       140.025             
100          38700    20       137.049             
100          38700    40       140.723             
100          38800    20       138.457             
100          38800    40       137.676             
100          38900    20       136.532             
100          38900    40       140.413             
100          39000    20       134.156             
100          39000    40       142.256             
100          39100    20       138.734             
100          39100    40       137.625             
100          39200    20       138.821             
100          39200    40       138.693             
100          39300    20       135.9               
100          39300    40       139.817             
100          39400    20       137.016             
100          39400    40       141.729             
100          39500    20       138.604             
100          39500    40       135.172             
100          39600    20       135.815             
100          39600    40       142.075             
100          39700    20       138.776             
100          39700    40       139.328             
100          39800    20       137.532             
100          39800    40       140.19              
100          39900    20       136.538             
100          39900    40       136.179             
100          40000    20       136.141             
100          40000    40       140.489             
100          40100    20       138.963             
100          40100    40       138.817             
100          40200    20       138.784             
100          40200    40       137.867             
100          40300    20       136.079             
100          40300    40       141.56              
100          40400    20       139.86              
100          40400    40       138.753             
100          40500    20       139.878             
100          40500    40       138.546             
100          40600    20       138.839             
100          40600    40       138.804             
100          40700    20       134.441             
