FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 270
Azimuth_end : 270
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
270          300      760      172.022             
270          300      780      171.932             
270          300      800      171.78              
270          300      820      171.52              
270          300      840      171.324             
270          300      860      171.238             
270          300      880      171.139             
270          300      900      170.955             
270          300      920      170.706             
270          300      940      170.572             
270          300      960      170.513             
270          300      980      170.353             
270          300      1000     170.188             
270          400      20       170.059             
270          400      40       172.278             
270          400      60       173.273             
270          400      80       173.563             
270          400      100      173.366             
270          400      120      172.903             
270          400      140      172.367             
270          400      160      171.85              
270          400      180      171.593             
270          400      200      171.682             
270          400      220      172.144             
270          400      240      172.544             
270          400      260      172.777             
270          400      280      172.914             
270          400      300      173.014             
270          400      320      173.128             
270          400      340      173.175             
270          400      360      173.137             
270          400      380      173.016             
270          400      400      172.892             
270          400      420      172.824             
270          400      440      172.8               
270          400      460      172.806             
270          400      480      172.75              
270          400      500      172.657             
270          400      520      172.565             
270          400      540      172.528             
270          400      560      172.47              
270          400      580      172.417             
270          400      600      172.268             
270          400      620      172.089             
270          400      640      172.006             
270          400      660      172.005             
270          400      680      171.817             
270          400      700      171.632             
270          400      720      171.524             
270          400      740      171.423             
270          400      760      171.362             
270          400      780      171.199             
270          400      800      171.003             
270          400      820      170.869             
270          400      840      170.784             
270          400      860      170.697             
270          400      880      170.53              
270          400      900      170.349             
270          400      920      170.209             
270          400      940      170.099             
270          400      960      169.984             
270          400      980      169.863             
270          400      1000     169.696             
270          500      20       166.739             
270          500      40       169.32              
270          500      60       170.707             
270          500      80       171.364             
270          500      100      171.567             
270          500      120      171.518             
270          500      140      171.27              
270          500      160      170.891             
270          500      180      170.517             
270          500      200      170.038             
270          500      220      169.807             
270          500      240      169.728             
270          500      260      169.893             
270          500      280      170.271             
270          500      300      170.587             
270          500      320      170.865             
270          500      340      171.017             
270          500      360      171.103             
270          500      380      171.163             
270          500      400      171.302             
270          500      420      171.351             
270          500      440      171.328             
270          500      460      171.225             
270          500      480      171.147             
270          500      500      171.128             
270          500      520      171.13              
270          500      540      171.089             
270          500      560      170.961             
270          500      580      170.872             
270          500      600      170.893             
270          500      620      170.832             
270          500      640      171.01              
270          500      660      170.723             
270          500      680      170.625             
270          500      700      170.578             
270          500      720      170.542             
270          500      740      170.488             
270          500      760      170.375             
270          500      780      170.276             
270          500      800      170.168             
270          500      820      170.103             
270          500      840      169.985             
270          500      860      169.92              
270          500      880      169.768             
270          500      900      169.627             
270          500      920      169.535             
270          500      940      169.421             
270          500      960      169.441             
270          500      980      169.264             
270          500      1000     169.094             
270          600      20       163.921             
270          600      40       166.72              
270          600      60       168.306             
270          600      80       169.314             
270          600      100      169.738             
270          600      120      169.898             
270          600      140      169.889             
270          600      160      169.77              
270          600      180      169.55              
270          600      200      169.263             
270          600      220      169.07              
270          600      240      168.767             
270          600      260      168.559             
270          600      280      168.358             
270          600      300      168.253             
270          600      320      168.454             
270          600      340      168.708             
270          600      360      168.998             
270          600      380      169.271             
270          600      400      169.4               
270          600      420      169.497             
270          600      440      169.592             
270          600      460      169.634             
270          600      480      169.78              
270          600      500      169.833             
270          600      520      169.819             
270          600      540      169.76              
270          600      560      169.666             
270          600      580      169.58              
270          600      600      169.699             
270          600      620      169.512             
270          600      640      169.536             
270          600      660      169.464             
270          600      680      169.445             
270          600      700      169.545             
270          600      720      169.555             
270          600      740      169.4               
270          600      760      169.28              
270          600      780      169.263             
270          600      800      169.331             
270          600      820      169.289             
270          600      840      169.178             
270          600      860      168.96              
270          600      880      168.914             
270          600      900      168.895             
270          600      920      168.907             
270          600      940      168.835             
270          600      960      168.698             
270          600      980      168.494             
270          600      1000     168.406             
270          700      20       161.702             
270          700      40       164.501             
270          700      60       166.274             
270          700      80       167.36              
270          700      100      167.913             
270          700      120      168.315             
270          700      140      168.456             
270          700      160      168.525             
270          700      180      168.422             
270          700      200      168.372             
270          700      220      168.227             
270          700      240      167.873             
270          700      260      167.62              
270          700      280      167.46              
270          700      300      167.368             
270          700      320      167.272             
270          700      340      167.237             
270          700      360      167.104             
270          700      380      167.223             
270          700      400      167.489             
270          700      420      167.707             
270          700      440      167.96              
270          700      460      168.137             
270          700      480      168.204             
270          700      500      168.225             
270          700      520      168.222             
270          700      540      168.24              
270          700      560      168.425             
270          700      580      168.517             
270          700      600      168.465             
270          700      620      168.372             
270          700      640      168.35              
270          700      660      168.483             
270          700      680      168.468             
270          700      700      168.405             
270          700      720      168.267             
270          700      740      168.25              
270          700      760      168.213             
270          700      780      168.273             
270          700      800      168.275             
270          700      820      168.189             
270          700      840      168.077             
270          700      860      168.108             
270          700      880      168.221             
270          700      900      168.152             
270          700      920      168.015             
270          700      940      167.857             
270          700      960      168.006             
270          700      980      167.943             
270          700      1000     168.305             
270          800      20       159.619             
270          800      40       162.585             
270          800      60       164.304             
270          800      80       165.548             
270          800      100      166.268             
270          800      120      166.804             
270          800      140      167.006             
270          800      160      167.178             
270          800      180      167.264             
270          800      200      167.354             
270          800      220      167.312             
270          800      240      167.239             
270          800      260      167.136             
270          800      280      166.857             
270          800      300      166.505             
270          800      320      166.324             
270          800      340      166.138             
270          800      360      166.08              
270          800      380      166.076             
270          800      400      166.028             
270          800      420      166.151             
270          800      440      166.222             
270          800      460      166.264             
270          800      480      166.608             
270          800      500      166.727             
270          800      520      167.076             
270          800      540      167.119             
270          800      560      167.148             
270          800      580      167.171             
270          800      600      167.241             
270          800      620      167.374             
270          800      640      167.359             
270          800      660      167.376             
270          800      680      167.318             
270          800      700      167.301             
270          800      720      167.31              
270          800      740      167.336             
270          800      760      167.361             
270          800      780      167.246             
270          800      800      167.157             
270          800      820      167.088             
270          800      840      167.078             
270          800      860      167.158             
270          800      880      167.207             
270          800      900      167.132             
270          800      920      166.842             
270          800      940      167.101             
270          800      960      167.023             
270          800      980      167.303             
270          800      1000     166.978             
270          900      20       157.916             
270          900      40       160.89              
270          900      60       162.764             
270          900      80       163.975             
270          900      100      164.65              
270          900      120      165.293             
270          900      140      165.67              
270          900      160      165.751             
270          900      180      165.987             
270          900      200      166.214             
270          900      220      166.35              
270          900      240      166.367             
270          900      260      166.247             
270          900      280      166.192             
270          900      300      166.214             
270          900      320      166.016             
270          900      340      165.696             
270          900      360      165.551             
270          900      380      165.288             
270          900      400      165.131             
270          900      420      164.888             
270          900      440      165.13              
270          900      460      165.034             
270          900      480      165.403             
270          900      500      164.962             
270          900      520      165.266             
270          900      540      165.478             
270          900      560      165.627             
270          900      580      166.022             
270          900      600      166.165             
270          900      620      166.224             
270          900      640      166.228             
270          900      660      166.259             
270          900      680      166.387             
270          900      700      166.493             
270          900      720      166.556             
270          900      740      166.525             
270          900      760      166.4               
270          900      780      166.377             
270          900      800      166.401             
270          900      820      166.529             
270          900      840      166.429             
270          900      860      166.243             
270          900      880      166.179             
270          900      900      166.159             
270          900      920      166.104             
270          900      940      166.37              
270          900      960      165.776             
270          900      980      165.993             
270          900      1000     166.03              
270          1000     20       156.396             
270          1000     40       159.071             
270          1000     60       161.174             
270          1000     80       162.401             
270          1000     100      163.256             
270          1000     120      163.94              
270          1000     140      164.243             
270          1000     160      164.66              
270          1000     180      164.729             
270          1000     200      165.113             
270          1000     220      165.235             
270          1000     240      165.537             
270          1000     260      165.357             
270          1000     280      165.332             
270          1000     300      165.416             
270          1000     320      165.34              
270          1000     340      165.256             
270          1000     360      164.999             
270          1000     380      164.773             
270          1000     400      164.584             
270          1000     420      164.673             
270          1000     440      164.706             
270          1000     460      164.313             
270          1000     480      164.125             
270          1000     500      164.23              
270          1000     520      164.205             
270          1000     540      164.336             
270          1000     560      164.368             
270          1000     580      164.435             
270          1000     600      164.571             
270          1000     620      164.703             
270          1000     640      164.94              
270          1000     660      165.123             
270          1000     680      165.175             
270          1000     700      165.337             
270          1000     720      165.366             
270          1000     740      165.377             
270          1000     760      165.539             
270          1000     780      165.676             
270          1000     800      165.65              
270          1000     820      165.703             
270          1000     840      165.611             
270          1000     860      165.419             
270          1000     880      165.625             
270          1000     900      165.711             
270          1000     920      166.032             
270          1000     940      165.567             
270          1000     960      165.419             
270          1000     980      165.375             
270          1000     1000     165.618             
270          1100     20       155.132             
270          1100     40       157.939             
270          1100     60       159.98              
270          1100     80       161.251             
270          1100     100      161.85              
270          1100     120      162.352             
270          1100     140      162.945             
270          1100     160      163.403             
270          1100     180      163.416             
270          1100     200      164.061             
270          1100     220      164.155             
270          1100     240      164.659             
270          1100     260      164.493             
270          1100     280      164.722             
270          1100     300      164.672             
270          1100     320      164.676             
270          1100     340      164.728             
270          1100     360      164.733             
270          1100     380      164.498             
270          1100     400      163.667             
270          1100     420      163.873             
270          1100     440      163.875             
270          1100     460      163.768             
270          1100     480      163.765             
270          1100     500      163.576             
270          1100     520      163.51              
270          1100     540      163.462             
270          1100     560      163.464             
270          1100     580      163.548             
270          1100     600      163.586             
270          1100     620      163.735             
270          1100     640      163.878             
270          1100     660      163.959             
270          1100     680      163.948             
270          1100     700      163.902             
270          1100     720      164.168             
270          1100     740      164.446             
270          1100     760      164.474             
270          1100     780      164.596             
270          1100     800      164.591             
270          1100     820      164.494             
270          1100     840      164.773             
270          1100     860      164.697             
270          1100     880      165.23              
270          1100     900      164.493             
270          1100     920      164.682             
270          1100     940      164.869             
270          1100     960      164.813             
270          1100     980      164.93              
270          1100     1000     165.038             
270          1200     20       154.307             
270          1200     40       156.943             
270          1200     60       158.924             
270          1200     80       159.838             
270          1200     100      160.297             
270          1200     120      161.226             
270          1200     140      162.066             
270          1200     160      162.108             
270          1200     180      162.382             
270          1200     200      162.982             
270          1200     220      162.88              
270          1200     240      163.491             
270          1200     260      163.524             
270          1200     280      163.854             
270          1200     300      163.851             
270          1200     320      164.135             
270          1200     340      163.96              
270          1200     360      163.793             
270          1200     380      163.861             
270          1200     400      164.014             
270          1200     420      163.772             
270          1200     440      163.535             
270          1200     460      163.3               
270          1200     480      163.346             
270          1200     500      163.058             
270          1200     520      162.48              
270          1200     540      162.58              
270          1200     560      162.831             
270          1200     580      162.823             
270          1200     600      162.851             
270          1200     620      162.829             
270          1200     640      162.636             
270          1200     660      162.493             
270          1200     680      162.95              
270          1200     700      163.391             
270          1200     720      163.432             
270          1200     740      163.53              
270          1200     760      163.447             
270          1200     780      163.356             
270          1200     800      163.821             
270          1200     820      163.752             
270          1200     840      164.141             
270          1200     860      163.364             
270          1200     880      163.713             
270          1200     900      163.782             
270          1200     920      163.812             
270          1200     940      164.104             
270          1200     960      164.068             
270          1200     980      163.953             
270          1200     1000     163.891             
270          1300     20       153.294             
270          1300     40       155.818             
270          1300     60       157.884             
270          1300     80       158.481             
270          1300     100      158.902             
270          1300     120      160.002             
270          1300     140      160.776             
270          1300     160      160.82              
270          1300     180      161.093             
270          1300     200      161.983             
270          1300     220      161.95              
270          1300     240      162.721             
270          1300     260      162.751             
270          1300     280      162.899             
270          1300     300      162.889             
270          1300     320      163.256             
270          1300     340      163.212             
270          1300     360      163.214             
270          1300     380      163.368             
270          1300     400      163.204             
270          1300     420      163.254             
270          1300     440      163.178             
270          1300     460      162.95              
270          1300     480      162.767             
270          1300     500      162.512             
270          1300     520      162.719             
270          1300     540      162.62              
270          1300     560      162.515             
270          1300     580      162.196             
270          1300     600      162.258             
270          1300     620      162.315             
270          1300     640      161.921             
270          1300     660      161.68              
270          1300     680      161.75              
270          1300     700      162.142             
270          1300     720      162.116             
270          1300     740      162.033             
270          1300     760      162.742             
270          1300     780      162.521             
270          1300     800      162.719             
270          1300     820      162.237             
270          1300     840      162.909             
270          1300     860      163.109             
270          1300     880      163.088             
270          1300     900      163.3               
270          1300     920      163.284             
270          1300     940      163.225             
270          1300     960      163.125             
270          1300     980      163.178             
270          1300     1000     163.35              
270          1400     20       152.382             
270          1400     40       154.917             
270          1400     60       157.027             
270          1400     80       157.717             
270          1400     100      157.923             
270          1400     120      158.731             
270          1400     140      159.68              
270          1400     160      159.87              
270          1400     180      159.975             
270          1400     200      160.912             
270          1400     220      160.848             
270          1400     240      161.425             
270          1400     260      161.658             
270          1400     280      162.015             
270          1400     300      162.194             
270          1400     320      162.544             
270          1400     340      162.599             
270          1400     360      162.658             
270          1400     380      162.703             
270          1400     400      162.564             
270          1400     420      162.538             
270          1400     440      162.681             
270          1400     460      162.487             
270          1400     480      162.429             
270          1400     500      162.299             
270          1400     520      162.213             
270          1400     540      161.948             
270          1400     560      161.751             
270          1400     580      161.822             
270          1400     600      161.678             
270          1400     620      161.755             
270          1400     640      161.802             
270          1400     660      161.746             
270          1400     680      161.704             
270          1400     700      161.305             
270          1400     720      161.728             
270          1400     740      161.745             
270          1400     760      162.028             
270          1400     780      160.643             
270          1400     800      160.874             
270          1400     820      161.43              
270          1400     840      161.851             
270          1400     860      162.057             
270          1400     880      162.046             
270          1400     900      162.396             
270          1400     920      162.458             
270          1400     940      162.108             
270          1400     960      162.248             
270          1400     980      162.621             
270          1400     1000     162.838             
270          1500     20       151.259             
270          1500     40       153.732             
270          1500     60       156.067             
270          1500     80       156.93              
270          1500     100      157.279             
270          1500     120      157.882             
270          1500     140      158.106             
270          1500     160      158.673             
270          1500     180      159.241             
270          1500     200      159.622             
270          1500     220      159.992             
270          1500     240      160.645             
270          1500     260      160.849             
270          1500     280      161.132             
270          1500     300      161.329             
270          1500     320      161.566             
270          1500     340      161.734             
270          1500     360      162.061             
270          1500     380      161.78              
270          1500     400      162.272             
270          1500     420      161.918             
270          1500     440      162.168             
270          1500     460      162.284             
270          1500     480      161.88              
270          1500     500      161.842             
270          1500     520      161.969             
270          1500     540      161.708             
270          1500     560      161.538             
270          1500     580      161.224             
270          1500     600      161.404             
270          1500     620      161.209             
270          1500     640      160.986             
270          1500     660      160.899             
270          1500     680      161.189             
270          1500     700      161.256             
270          1500     720      161.55              
270          1500     740      160.483             
270          1500     760      160.934             
270          1500     780      160.915             
270          1500     800      161.003             
270          1500     820      161.243             
270          1500     840      161.054             
270          1500     860      161.231             
270          1500     880      161.504             
270          1500     900      161.52              
270          1500     920      161.105             
270          1500     940      160.876             
270          1500     960      161.277             
270          1500     980      161.726             
270          1500     1000     161.741             
270          1600     20       150.18              
270          1600     40       152.859             
270          1600     60       154.745             
270          1600     80       154.863             
270          1600     100      155.771             
270          1600     120      156.643             
270          1600     140      157.329             
270          1600     160      157.919             
270          1600     180      158.202             
270          1600     200      158.304             
270          1600     220      159.377             
270          1600     240      159.599             
270          1600     260      159.803             
270          1600     280      160.353             
270          1600     300      160.339             
270          1600     320      160.838             
270          1600     340      161.035             
270          1600     360      161.276             
270          1600     380      161.229             
270          1600     400      161.467             
270          1600     420      161.351             
270          1600     440      161.541             
270          1600     460      161.348             
270          1600     480      161.463             
270          1600     500      161.692             
270          1600     520      161.438             
270          1600     540      161.355             
270          1600     560      161.593             
270          1600     580      161.385             
270          1600     600      160.949             
270          1600     620      160.791             
270          1600     640      160.677             
270          1600     660      160.908             
270          1600     680      161.272             
270          1600     700      160.231             
270          1600     720      160.453             
270          1600     740      160.547             
270          1600     760      160.311             
270          1600     780      160.449             
270          1600     800      160.468             
270          1600     820      160.674             
270          1600     840      160.568             
270          1600     860      160.364             
270          1600     880      160.413             
270          1600     900      160.438             
270          1600     920      160.759             
270          1600     940      161.004             
270          1600     960      160.897             
270          1600     980      160.758             
270          1600     1000     160.799             
270          1700     20       148.712             
270          1700     40       151.974             
270          1700     60       154.113             
270          1700     80       154.824             
270          1700     100      155.198             
270          1700     120      155.646             
270          1700     140      156.437             
270          1700     160      157.179             
270          1700     180      157.03              
270          1700     200      157.554             
270          1700     220      158.347             
270          1700     240      158.216             
270          1700     260      159.019             
270          1700     280      159.225             
270          1700     300      159.683             
270          1700     320      160.01              
270          1700     340      160.267             
270          1700     360      160.538             
270          1700     380      160.606             
270          1700     400      160.911             
270          1700     420      160.638             
270          1700     440      161.158             
270          1700     460      160.811             
270          1700     480      161.014             
270          1700     500      161.1               
270          1700     520      160.909             
270          1700     540      161.065             
270          1700     560      160.763             
270          1700     580      160.958             
270          1700     600      160.765             
270          1700     620      160.981             
270          1700     640      160.827             
270          1700     660      160.276             
270          1700     680      160.191             
270          1700     700      160.381             
270          1700     720      160.312             
270          1700     740      160.438             
270          1700     760      160.234             
270          1700     780      160.072             
270          1700     800      159.915             
270          1700     820      159.811             
270          1700     840      159.929             
270          1700     860      159.823             
270          1700     880      159.86              
270          1700     900      159.81              
270          1700     920      159.861             
270          1700     940      159.935             
270          1700     960      159.958             
270          1700     980      160.047             
270          1700     1000     160.255             
270          1800     20       149.54              
270          1800     40       152.281             
270          1800     60       154.081             
270          1800     80       154.228             
270          1800     100      154.45              
270          1800     120      155.123             
270          1800     140      156.034             
270          1800     160      156.15              
270          1800     180      155.478             
270          1800     200      156.88              
270          1800     220      157.601             
270          1800     240      157.578             
270          1800     260      158.208             
270          1800     280      158.571             
270          1800     300      158.843             
