FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 270
Azimuth_end : 270
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : WG_5085

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
270          600      380      170.049             
270          600      400      170.188             
270          600      420      170.256             
270          600      440      170.327             
270          600      460      170.399             
270          600      480      170.524             
270          600      500      170.502             
270          600      520      170.413             
270          600      540      170.467             
270          600      560      170.428             
270          600      580      170.447             
270          600      600      170.676             
270          600      620      170.527             
270          600      640      170.536             
270          600      660      170.493             
270          600      680      170.493             
270          600      700      170.543             
270          600      720      170.615             
270          600      740      170.356             
270          600      760      170.211             
270          600      780      170.201             
270          600      800      170.266             
270          600      820      170.237             
270          600      840      170.072             
270          600      860      169.778             
270          600      880      169.732             
270          600      900      169.707             
270          600      920      169.742             
270          600      940      169.573             
270          600      960      169.4               
270          600      980      169.139             
270          600      1000     169.065             
270          700      20       161.808             
270          700      40       164.495             
270          700      60       166.14              
270          700      80       167.128             
270          700      100      167.536             
270          700      120      167.86              
270          700      140      167.891             
270          700      160      167.825             
270          700      180      167.67              
270          700      200      167.429             
270          700      220      167.045             
270          700      240      166.751             
270          700      260      166.651             
270          700      280      166.651             
270          700      300      166.788             
270          700      320      167.108             
270          700      340      167.526             
270          700      360      167.769             
270          700      380      167.994             
270          700      400      168.368             
270          700      420      168.608             
270          700      440      168.845             
270          700      460      168.899             
270          700      480      168.967             
270          700      500      169.003             
270          700      520      168.95              
270          700      540      168.989             
270          700      560      169.188             
270          700      580      169.193             
270          700      600      169.051             
270          700      620      168.968             
270          700      640      169.043             
270          700      660      169.239             
270          700      680      169.376             
270          700      700      169.343             
270          700      720      169.185             
270          700      740      169.211             
270          700      760      169.219             
270          700      780      169.339             
270          700      800      169.358             
270          700      820      169.193             
270          700      840      169.026             
270          700      860      169.075             
270          700      880      169.213             
270          700      900      169.136             
270          700      920      168.958             
270          700      940      168.797             
270          700      960      168.88              
270          700      980      168.838             
270          700      1000     169.201             
270          800      20       159.67              
270          800      40       162.606             
270          800      60       164.197             
270          800      80       165.344             
270          800      100      166.005             
270          800      120      166.487             
270          800      140      166.62              
270          800      160      166.614             
270          800      180      166.644             
270          800      200      166.666             
270          800      220      166.505             
270          800      240      166.295             
270          800      260      166.103             
270          800      280      165.907             
270          800      300      165.576             
270          800      320      165.391             
270          800      340      165.376             
270          800      360      165.506             
270          800      380      166.037             
270          800      400      166.489             
270          800      420      166.832             
270          800      440      167.027             
270          800      460      167.156             
270          800      480      167.482             
270          800      500      167.623             
270          800      520      167.993             
270          800      540      168.008             
270          800      560      167.992             
270          800      580      167.961             
270          800      600      168.025             
270          800      620      168.164             
270          800      640      168.179             
270          800      660      168.137             
270          800      680      167.89              
270          800      700      167.85              
270          800      720      167.924             
270          800      740      168.056             
270          800      760      168.156             
270          800      780      168.077             
270          800      800      167.964             
270          800      820      167.978             
270          800      840      168.031             
270          800      860      168.234             
270          800      880      168.206             
270          800      900      168.131             
270          800      920      167.845             
270          800      940      168.078             
270          800      960      168.058             
270          800      980      168.311             
270          800      1000     167.939             
270          900      20       158.002             
270          900      40       160.98              
270          900      60       162.757             
270          900      80       163.862             
270          900      100      164.451             
270          900      120      164.995             
270          900      140      165.335             
270          900      160      165.338             
270          900      180      165.422             
270          900      200      165.618             
270          900      220      165.759             
270          900      240      165.622             
270          900      260      165.365             
270          900      280      165.095             
270          900      300      165.243             
270          900      320      165.156             
270          900      340      164.977             
270          900      360      164.841             
270          900      380      164.611             
270          900      400      164.554             
270          900      420      164.585             
270          900      440      165.225             
270          900      460      165.502             
270          900      480      166.133             
270          900      500      165.728             
270          900      520      166.087             
270          900      540      166.365             
270          900      560      166.531             
270          900      580      166.828             
270          900      600      167.04              
270          900      620      167.178             
270          900      640      167.03              
270          900      660      167.018             
270          900      680      167.227             
270          900      700      167.407             
270          900      720      167.431             
270          900      740      167.325             
270          900      760      167.04              
270          900      780      166.991             
270          900      800      167.032             
270          900      820      167.261             
270          900      840      167.15              
270          900      860      166.97              
270          900      880      166.967             
270          900      900      166.957             
270          900      920      166.983             
270          900      940      167.353             
270          900      960      166.746             
270          900      980      166.907             
270          900      1000     166.98              
270          1000     20       156.692             
270          1000     40       159.014             
270          1000     60       161.197             
270          1000     80       162.371             
270          1000     100      163.087             
270          1000     120      163.791             
270          1000     140      164.101             
270          1000     160      164.373             
270          1000     180      164.396             
270          1000     200      164.625             
270          1000     220      164.778             
270          1000     240      164.946             
270          1000     260      164.721             
270          1000     280      164.477             
270          1000     300      164.425             
270          1000     320      164.211             
270          1000     340      164.254             
270          1000     360      163.95              
270          1000     380      163.963             
270          1000     400      163.864             
270          1000     420      164.247             
270          1000     440      164.35              
270          1000     460      163.914             
270          1000     480      163.972             
270          1000     500      164.487             
270          1000     520      164.743             
270          1000     540      165.068             
270          1000     560      165.324             
270          1000     580      165.36              
270          1000     600      165.374             
270          1000     620      165.54              
270          1000     640      165.753             
270          1000     660      165.867             
270          1000     680      166.012             
270          1000     700      166.208             
270          1000     720      166.168             
270          1000     740      166.133             
270          1000     760      166.348             
270          1000     780      166.517             
270          1000     800      166.536             
270          1000     820      166.45              
270          1000     840      166.309             
270          1000     860      166.094             
270          1000     880      166.33              
270          1000     900      166.462             
270          1000     920      166.799             
270          1000     940      166.298             
270          1000     960      166.203             
270          1000     980      166.226             
270          1000     1000     166.484             
270          1100     20       155.592             
270          1100     40       158.086             
270          1100     60       160.009             
270          1100     80       161.218             
270          1100     100      161.69              
270          1100     120      162.231             
270          1100     140      162.751             
270          1100     160      163.143             
270          1100     180      163.172             
270          1100     200      163.678             
270          1100     220      163.859             
270          1100     240      164.221             
270          1100     260      163.94              
270          1100     280      164.093             
270          1100     300      163.968             
270          1100     320      163.906             
270          1100     340      163.836             
270          1100     360      163.735             
270          1100     380      163.585             
270          1100     400      162.52              
270          1100     420      162.794             
270          1100     440      163.003             
270          1100     460      163.04              
270          1100     480      163.357             
270          1100     500      163.191             
270          1100     520      163.457             
270          1100     540      163.584             
270          1100     560      163.839             
270          1100     580      164.142             
270          1100     600      164.406             
270          1100     620      164.7               
270          1100     640      164.852             
270          1100     660      164.894             
270          1100     680      164.807             
270          1100     700      164.751             
270          1100     720      165.049             
270          1100     740      165.301             
270          1100     760      165.373             
270          1100     780      165.357             
270          1100     800      165.301             
270          1100     820      165.186             
270          1100     840      165.509             
270          1100     860      165.519             
270          1100     880      166.083             
270          1100     900      165.229             
270          1100     920      165.371             
270          1100     940      165.53              
270          1100     960      165.535             
270          1100     980      165.598             
270          1100     1000     165.797             
270          1200     20       154.568             
270          1200     40       156.658             
270          1200     60       158.894             
270          1200     80       159.842             
270          1200     100      160.268             
270          1200     120      161.143             
270          1200     140      161.891             
270          1200     160      161.965             
270          1200     180      162.205             
270          1200     200      162.646             
270          1200     220      162.646             
270          1200     240      162.921             
270          1200     260      163.114             
270          1200     280      163.377             
270          1200     300      163.28              
270          1200     320      163.666             
270          1200     340      163.083             
270          1200     360      163.032             
270          1200     380      162.821             
270          1200     400      163.001             
270          1200     420      162.819             
270          1200     440      162.803             
270          1200     460      162.78              
270          1200     480      162.647             
270          1200     500      162.105             
270          1200     520      161.596             
270          1200     540      161.912             
270          1200     560      162.324             
270          1200     580      162.699             
270          1200     600      163.127             
270          1200     620      163.296             
270          1200     640      163.19              
270          1200     660      163.278             
270          1200     680      163.881             
270          1200     700      164.311             
270          1200     720      164.404             
270          1200     740      164.405             
270          1200     760      164.34              
270          1200     780      164.269             
270          1200     800      164.679             
270          1200     820      164.684             
270          1200     840      165.094             
270          1200     860      164.219             
270          1200     880      164.484             
270          1200     900      164.629             
270          1200     920      164.642             
270          1200     940      164.775             
270          1200     960      164.882             
270          1200     980      164.622             
270          1200     1000     164.471             
270          1300     20       153.224             
270          1300     40       156.1               
270          1300     60       158.077             
270          1300     80       158.356             
270          1300     100      158.979             
270          1300     120      159.973             
270          1300     140      160.467             
270          1300     160      160.64              
270          1300     180      160.818             
270          1300     200      161.681             
270          1300     220      161.643             
270          1300     240      162.462             
270          1300     260      162.659             
270          1300     280      162.347             
270          1300     300      162.28              
270          1300     320      162.592             
270          1300     340      162.54              
270          1300     360      162.587             
270          1300     380      162.608             
270          1300     400      162.4               
270          1300     420      162.4               
270          1300     440      162.03              
270          1300     460      161.882             
270          1300     480      161.916             
270          1300     500      161.771             
270          1300     520      162.147             
270          1300     540      162.065             
270          1300     560      162.13              
270          1300     580      161.691             
270          1300     600      161.766             
270          1300     620      162.037             
270          1300     640      161.823             
270          1300     660      161.822             
270          1300     680      162.105             
270          1300     700      162.716             
270          1300     720      162.879             
270          1300     740      162.856             
270          1300     760      163.549             
270          1300     780      163.427             
270          1300     800      163.759             
270          1300     820      163.251             
270          1300     840      163.842             
270          1300     860      164.047             
270          1300     880      163.973             
270          1300     900      164.085             
270          1300     920      164.201             
270          1300     940      164.165             
270          1300     960      163.88              
270          1300     980      163.986             
270          1300     1000     164.208             
270          1400     20       152.789             
270          1400     40       154.834             
270          1400     60       156.962             
270          1400     80       157.843             
270          1400     100      157.866             
270          1400     120      158.705             
270          1400     140      159.567             
270          1400     160      159.713             
270          1400     180      159.834             
270          1400     200      160.591             
270          1400     220      160.488             
270          1400     240      161.062             
270          1400     260      161.327             
270          1400     280      161.618             
270          1400     300      161.792             
270          1400     320      162.217             
270          1400     340      162.263             
270          1400     360      162.175             
270          1400     380      162.069             
270          1400     400      161.738             
270          1400     420      161.867             
270          1400     440      161.566             
270          1400     460      161.408             
270          1400     480      161.349             
270          1400     500      161.375             
270          1400     520      161.443             
270          1400     540      160.935             
270          1400     560      160.974             
270          1400     580      161.261             
270          1400     600      161.224             
270          1400     620      161.349             
270          1400     640      161.408             
270          1400     660      161.48              
270          1400     680      161.58              
270          1400     700      161.214             
270          1400     720      162.037             
270          1400     740      162.233             
270          1400     760      162.608             
270          1400     780      161.296             
270          1400     800      161.619             
270          1400     820      162.132             
270          1400     840      162.6               
270          1400     860      162.918             
270          1400     880      163.037             
270          1400     900      163.417             
270          1400     920      163.273             
270          1400     940      162.997             
270          1400     960      163.107             
270          1400     980      163.493             
270          1400     1000     163.826             
270          1500     20       151.38              
270          1500     40       154.163             
270          1500     60       155.835             
270          1500     80       156.975             
270          1500     100      157.198             
270          1500     120      157.749             
270          1500     140      158.013             
270          1500     160      158.508             
270          1500     180      158.986             
270          1500     200      159.284             
270          1500     220      159.724             
270          1500     240      160.278             
270          1500     260      160.609             
270          1500     280      161.044             
270          1500     300      161.102             
270          1500     320      161.089             
270          1500     340      161.256             
270          1500     360      161.552             
270          1500     380      161.1               
270          1500     400      161.649             
270          1500     420      161.497             
270          1500     440      161.402             
270          1500     460      161.569             
270          1500     480      160.984             
270          1500     500      160.907             
270          1500     520      160.813             
270          1500     540      160.631             
270          1500     560      160.653             
270          1500     580      160.523             
270          1500     600      160.535             
270          1500     620      160.623             
270          1500     640      160.463             
270          1500     660      160.217             
270          1500     680      160.693             
270          1500     700      160.95              
270          1500     720      161.406             
270          1500     740      160.373             
270          1500     760      161.031             
270          1500     780      161.087             
270          1500     800      161.512             
270          1500     820      161.926             
270          1500     840      161.934             
270          1500     860      162.142             
270          1500     880      162.214             
270          1500     900      162.298             
270          1500     920      162.032             
270          1500     940      161.809             
270          1500     960      162.226             
270          1500     980      162.645             
270          1500     1000     162.569             
270          1600     20       150.794             
270          1600     40       152.906             
270          1600     60       154.873             
270          1600     80       155.44              
270          1600     100      155.553             
270          1600     120      156.553             
270          1600     140      157.566             
270          1600     160      158.09              
270          1600     180      158.212             
270          1600     200      158.466             
270          1600     220      159.324             
270          1600     240      159.608             
270          1600     260      159.625             
270          1600     280      160                 
270          1600     300      160.065             
270          1600     320      160.672             
270          1600     340      160.823             
270          1600     360      160.769             
270          1600     380      160.694             
270          1600     400      160.995             
270          1600     420      160.715             
270          1600     440      160.827             
270          1600     460      160.628             
270          1600     480      160.613             
270          1600     500      160.932             
270          1600     520      160.541             
270          1600     540      160.538             
270          1600     560      160.612             
270          1600     580      160.438             
270          1600     600      160.263             
270          1600     620      159.986             
270          1600     640      159.933             
270          1600     660      160.273             
270          1600     680      160.684             
270          1600     700      159.202             
270          1600     720      159.711             
270          1600     740      160.075             
270          1600     760      160.033             
270          1600     780      160.195             
270          1600     800      160.508             
270          1600     820      161.011             
270          1600     840      160.838             
270          1600     860      160.819             
270          1600     880      161.119             
270          1600     900      161.328             
270          1600     920      161.678             
270          1600     940      161.932             
270          1600     960      161.816             
270          1600     980      161.639             
270          1600     1000     161.665             
270          1700     20       149.07              
270          1700     40       152.251             
270          1700     60       154.289             
270          1700     80       154.565             
270          1700     100      155.416             
270          1700     120      156.054             
270          1700     140      156.262             
270          1700     160      156.72              
270          1700     180      156.619             
270          1700     200      157.208             
270          1700     220      158.053             
270          1700     240      157.955             
270          1700     260      158.539             
270          1700     280      158.857             
270          1700     300      159.219             
270          1700     320      159.761             
270          1700     340      160.123             
270          1700     360      160.134             
270          1700     380      160.237             
270          1700     400      160.632             
270          1700     420      160.112             
270          1700     440      160.273             
270          1700     460      160.475             
270          1700     480      160.448             
270          1700     500      160.314             
270          1700     520      160.033             
270          1700     540      160.284             
270          1700     560      159.567             
270          1700     580      160.166             
270          1700     600      159.633             
270          1700     620      160.22              
270          1700     640      160.276             
270          1700     660      159.504             
270          1700     680      159.522             
270          1700     700      159.867             
270          1700     720      159.584             
270          1700     740      159.931             
270          1700     760      159.909             
270          1700     780      159.765             
270          1700     800      159.291             
270          1700     820      159.186             
270          1700     840      159.688             
270          1700     860      159.831             
270          1700     880      160.14              
270          1700     900      160.386             
270          1700     920      160.427             
270          1700     940      160.494             
270          1700     960      160.649             
270          1700     980      160.913             
270          1700     1000     161.12              
270          1800     20       149.755             
270          1800     40       152.262             
270          1800     60       154.185             
270          1800     80       154.132             
270          1800     100      154.244             
270          1800     120      155.307             
270          1800     140      155.836             
270          1800     160      155.846             
270          1800     180      155.288             
270          1800     200      156.558             
270          1800     220      157.209             
270          1800     240      157.397             
270          1800     260      157.838             
270          1800     280      158.465             
270          1800     300      158.597             
