FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 90
Azimuth_end : 90
Azimuth_inc : 90
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
90           1100     140      163.097             
90           1100     160      163.347             
90           1100     180      163.252             
90           1100     200      163.919             
90           1100     220      163.86              
90           1100     240      164.366             
90           1100     260      164.268             
90           1100     280      164.478             
90           1100     300      164.472             
90           1100     320      164.454             
90           1100     340      164.401             
90           1100     360      164.165             
90           1100     380      164.113             
90           1100     400      164.028             
90           1100     420      163.737             
90           1100     440      163.619             
90           1100     460      163.404             
90           1100     480      163.131             
90           1100     500      163.146             
90           1100     520      162.893             
90           1100     540      163.2               
90           1100     560      163.004             
90           1100     580      163.386             
90           1100     600      162.556             
90           1100     620      163.253             
90           1100     640      163.166             
90           1100     660      163.33              
90           1100     680      163.764             
90           1100     700      163.966             
90           1100     720      164.078             
90           1100     740      164.045             
90           1100     760      163.955             
90           1100     780      164.214             
90           1100     800      164.442             
90           1100     820      164.587             
90           1100     840      164.547             
90           1100     860      164.446             
90           1100     880      164.195             
90           1100     900      164.547             
90           1100     920      164.546             
90           1100     940      164.598             
90           1100     960      164.79              
90           1100     980      164.401             
90           1100     1000     164.2               
90           1200     20       153.948             
90           1200     40       156.651             
90           1200     60       158.674             
90           1200     80       160.086             
90           1200     100      160.67              
90           1200     120      161.184             
90           1200     140      161.629             
90           1200     160      161.969             
90           1200     180      162.54              
90           1200     200      162.671             
90           1200     220      163.16              
90           1200     240      163.463             
90           1200     260      163.511             
90           1200     280      163.75              
90           1200     300      163.714             
90           1200     320      163.618             
90           1200     340      163.869             
90           1200     360      163.542             
90           1200     380      163.728             
90           1200     400      163.794             
90           1200     420      163.448             
90           1200     440      163.017             
90           1200     460      162.714             
90           1200     480      162.777             
90           1200     500      162.871             
90           1200     520      162.835             
90           1200     540      163.306             
90           1200     560      162.058             
90           1200     580      162.365             
90           1200     600      162.208             
90           1200     620      162.222             
90           1200     640      162.435             
90           1200     660      162.434             
90           1200     680      162.458             
90           1200     700      162.344             
90           1200     720      162.501             
90           1200     740      162.816             
90           1200     760      162.986             
90           1200     780      163.007             
90           1200     800      163.3               
90           1200     820      163.29              
90           1200     840      163.259             
90           1200     860      163.443             
