Az Dist Depth SEL
90	200	40	177.527
90	400	40	173.31
90	600	40	167.992
90	800	40	165.293
90	1000	40	162.347
90	1200	40	158.893
90	1400	40	155.971
90	1600	40	156.741
90	1800	40	157.854
90	2000	40	157.769
90	2200	40	159.906
90	2400	40	154.14
90	2600	40	159.868
90	2800	40	158.251
90	3000	40	158.745
90	3200	40	157.356
90	3400	40	157.015
90	3600	40	157.885
90	3800	40	159.51
90	4000	40	159.117
90	4200	40	155.739
90	4400	40	153.841
90	4600	40	155.138
90	4800	40	158.23
90	5000	40	157.516
90	5200	40	153.903
90	5400	40	157.374
90	5600	40	156.782
90	5800	40	156.135
90	6000	40	159.86
90	6200	40	156.433
90	6400	40	156.344
90	6600	40	153.484
90	6800	40	152.984
90	7000	40	154.538
90	7200	40	154.366
90	7400	40	156.146
90	7600	40	156.653
90	7800	40	157.36
90	8000	40	155.7
90	8200	40	152.538
90	8400	40	149.983
90	8600	40	151.097
90	8800	40	148.58
90	9000	40	156.818
90	9200	40	154.312
90	9400	40	151.745
90	9600	40	152.542
90	9800	40	153.932
90	10000	40	151.781
90	10200	40	153.603
90	10400	40	153.626
90	10600	40	152.943
90	10800	40	152.215
90	11000	40	152.367
90	11200	40	153.441
90	11400	40	153.575
90	11600	40	153.621
90	11800	40	149.647
90	12000	40	153.393
90	12200	40	150.73
90	12400	40	150.438
90	12600	40	150.432
90	12800	40	146.042
90	13000	40	148.789
90	13200	40	148.963
90	13400	40	151.044
90	13600	40	146.634
90	13800	40	148.136
90	14000	40	153.559
90	14200	40	150.073
90	14400	40	151.874
90	14600	40	151.958
90	14800	40	151.166
90	15000	40	152.398
90	15200	40	150.298
90	15400	40	149.62
90	15600	40	149.086
90	15800	40	151.464
90	16000	40	150.024
90	16200	40	145.682
90	16400	40	149.895
90	16600	40	146.928
90	16800	40	151.11
90	17000	40	153.066
90	17200	40	151.143
90	17400	40	149.552
90	17600	40	147.037
90	17800	40	146.741
90	18000	40	151.078
90	18200	40	150.717
90	18400	40	144.85
90	18600	40	151.981
90	18800	40	150.991
90	19000	40	149.868
90	19200	40	148.969
90	19400	40	149.405
90	19600	40	150.387
90	19800	40	147.57
90	20000	40	145.906
90	20200	40	145.701
90	20400	40	149.465
90	20600	40	148.512
90	20800	40	143.847
90	21000	40	146.734
90	21200	40	145.932
90	21400	40	145.645
90	21600	40	148.307
90	21800	40	147.244
90	22000	40	149.355
90	22200	40	149.323
90	22400	40	148.713
90	22600	40	149.193
90	22800	40	148.313
90	23000	40	149.24
90	23200	40	147.968
