Az Dist Depth SEL
90	50800	40	143.039
90	51000	40	141.928
90	51200	40	142.937
90	51400	40	144.847
90	51600	40	144.513
90	51800	40	142.782
90	52000	40	141.936
90	52200	40	142.81
90	52400	40	142.217
90	52600	40	141.845
90	52800	40	140.723
90	53000	40	140.218
90	53200	40	140.8
90	53400	40	139.076
90	53600	40	141.612
90	53800	40	138.322
90	54000	40	140.54
90	54200	40	140.915
90	54400	40	138.876
90	54600	40	143.893
90	54800	40	142.131
90	55000	40	141.256
90	55200	40	137.999
90	55400	40	141.263
90	55600	40	142.335
90	55800	40	141.638
90	56000	40	141.419
90	56200	40	140.136
90	56400	40	138.391
90	56600	40	145.827
90	56800	40	140.375
90	57000	40	140.282
90	57200	40	141.21
90	57400	40	144.48
90	57600	40	140.104
90	57800	40	144.322
90	58000	40	146.649
90	58200	40	139.065
90	58400	40	141.915
90	58600	40	138.333
90	58800	40	143.055
90	59000	40	142.285
90	59200	40	141.304
90	59400	40	144.311
90	59600	40	140.468
90	59800	40	139.783
90	60000	40	142.938
90	60200	40	140.054
90	60400	40	143.095
90	60600	40	141.808
90	60800	40	138.442
90	61000	40	140.712
90	61200	40	140.826
90	61400	40	138.45
90	61600	40	137.281
90	61800	40	139.125
90	62000	40	138.653
90	62200	40	138.398
90	62400	40	140.737
90	62600	40	141.231
90	62800	40	139.888
90	63000	40	140.532
90	63200	40	140.926
90	63400	40	143.427
90	63600	40	141.249
90	63800	40	135.244
90	64000	40	140.344
90	64200	40	140.743
90	64400	40	138.777
90	64600	40	135.921
90	64800	40	142.133
90	65000	40	143.796
90	65200	40	134.657
90	65400	40	139.314
90	65600	40	143.888
90	65800	40	141.975
90	66000	40	142.313
90	66200	40	140.186
90	66400	40	140.779
90	66600	40	139.917
90	66800	40	143.716
90	67000	40	141.067
90	67200	40	138.165
90	67400	40	137.627
90	67600	40	139.499
90	67800	40	137.706
90	68000	40	140.569
90	68200	40	141.909
90	68400	40	139.123
90	68600	40	137.734
90	68800	40	140.953
90	69000	40	140.866
90	69200	40	140.809
90	69400	40	138.906
90	69600	40	138.636
90	69800	40	140.107
90	70000	40	142.774
90	70200	40	141.034
90	70400	40	136.495
90	70600	40	141.519
90	70800	40	142.127
90	71000	40	138.169
90	71200	40	138.096
90	71400	40	137.991
90	71600	40	140.249
90	71800	40	138.501
90	72000	40	143.009
90	72200	40	136.759
90	72400	40	140.054
90	72600	40	138.909
90	72800	40	143.79
90	73000	40	138.473
90	73200	40	142.731
90	73400	40	135.268
90	73600	40	142.86
90	73800	40	140.142
90	74000	40	138.933
90	74200	40	141.694
90	74400	40	138.001
90	74600	40	140.051
90	74800	40	141.76
90	75000	40	137.958
90	75200	40	136.813
90	75400	40	138.722
90	75600	40	137.884
90	75800	40	138.92
90	76000	40	140.267
90	76200	40	140.291
90	76400	40	138.391
90	76600	40	136.031
90	76800	40	139.803
90	77000	40	140.094
90	77200	40	140.621
90	77400	40	139.936
90	77600	40	135.838
90	77800	40	138.867
90	78000	40	139.407
90	78200	40	141.089
90	78400	40	137.217
90	78600	40	142.889
90	78800	40	138.467
90	79000	40	143.374
90	79200	40	137.16
90	79400	40	139.37
90	79600	40	139.991
90	79800	40	135.429
90	80000	40	138.474
90	80200	40	142.323
90	80400	40	134.107
90	80600	40	138.963
90	80800	40	136.407
90	81000	40	139.226
90	81200	40	136.768
90	81400	40	141.638
90	81600	40	138.175
90	81800	40	137.899
90	82000	40	137.509
90	82200	40	139.1
90	82400	40	142.73
90	82600	40	139.972
90	82800	40	141.483
90	83000	40	139.678
90	83200	40	137.768
90	83400	40	138.821
90	83600	40	134.895
90	83800	40	138.517
90	84000	40	138.856
90	84200	40	139.269
90	84400	40	139.465
90	84600	40	137.562
90	84800	40	138.633
90	85000	40	137.15
90	85200	40	139.405
90	85400	40	137.993
90	85600	40	135.943
90	85800	40	138.953
90	86000	40	141.667
90	86200	40	136.432
90	86400	40	138.159
90	86600	40	136.985
90	86800	40	137.67
90	87000	40	139.576
90	87200	40	136.548
90	87400	40	138.546
90	87600	40	140.793
90	87800	40	137.691
90	88000	40	140.213
90	88200	40	136.243
90	88400	40	138.948
90	88600	40	135.791
90	88800	40	139.064
90	89000	40	144.23
90	89200	40	140.135
90	89400	40	138.644
90	89600	40	135.528
90	89800	40	139.664
90	90000	40	140.993
90	90200	40	139.933
90	90400	40	140.533
90	90600	40	135.595
90	90800	40	137.26
90	91000	40	142.008
90	91200	40	134.427
90	91400	40	141.179
90	91600	40	137.172
90	91800	40	140.287
90	92000	40	139.545
90	92200	40	140.476
90	92400	40	137.328
90	92600	40	141.443
90	92800	40	136.857
90	93000	40	140.407
90	93200	40	138.82
90	93400	40	141.24
90	93600	40	137.804
90	93800	40	139.257
90	94000	40	139.554
90	94200	40	140.875
90	94400	40	137.93
90	94600	40	140.486
90	94800	40	135.63
90	95000	40	137.947
90	95200	40	138.451
90	95400	40	138
90	95600	40	140.609
90	95800	40	136.972
90	96000	40	136.703
90	96200	40	134.711
90	96400	40	137.589
90	96600	40	136.737
90	96800	40	139.442
90	97000	40	135.413
90	97200	40	138.475
90	97400	40	134.758
90	97600	40	137.406
90	97800	40	137.564
90	98000	40	141.641
90	98200	40	134.225
90	98400	40	138.854
90	98600	40	140.823
90	98800	40	137.012
90	99000	40	138.924
90	99200	40	133.627
90	99400	40	139.382
90	99600	40	136.517
90	99800	40	134.055
90	100000	40	139.042
90	100200	40	136.262
90	100400	40	140.407
90	100600	40	135.436
90	100800	40	134.504
90	101000	40	142.207
90	101200	40	133.161
90	101400	40	133.872
90	101600	40	140.01
90	101800	40	132.251
90	102000	40	139.317
90	102200	40	136.083
90	102400	40	135.182
90	102600	40	137.773
90	102800	40	136.895
90	103000	40	138.571
90	103200	40	137.577
90	103400	40	136.397
90	103600	40	139.285
90	103800	40	134.879
90	104000	40	134.461
90	104200	40	140.581
90	104400	40	136.703
90	104600	40	136.569
90	104800	40	139.792
90	105000	40	134.51
90	105200	40	137.844
90	105400	40	139.159
90	105600	40	138.905
90	105800	40	138.186
90	106000	40	136.357
90	106200	40	140.178
90	106400	40	139.538
90	106600	40	137.213
90	106800	40	137.099
90	107000	40	138.204
90	107200	40	135.123
90	107400	40	133.531
90	107600	40	140.239
90	107800	40	139.415
90	108000	40	135.496
90	108200	40	138.288
90	108400	40	138.991
90	108600	40	135.81
90	108800	40	134.52
90	109000	40	134.622
90	109200	40	134.513
90	109400	40	142.371
90	109600	40	134.705
90	109800	40	136.591
90	110000	40	137.299
90	110200	40	136.238
90	110400	40	133.597
90	110600	40	134.949
90	110800	40	140.153
90	111000	40	135.556
90	111200	40	137.427
90	111400	40	132.644
90	111600	40	136.688
90	111800	40	139.095
90	112000	40	140.116
90	112200	40	137.405
90	112400	40	140.526
90	112600	40	138.984
90	112800	40	135.36
90	113000	40	136.552
90	113200	40	138.888
90	113400	40	135.88
90	113600	40	142.268
90	113800	40	136.118
90	114000	40	131.484
90	114200	40	134.867
90	114400	40	137.339
90	114600	40	136.666
90	114800	40	137.932
90	115000	40	140.826
90	115200	40	136.513
90	115400	40	131.216
90	115600	40	137.287
90	115800	40	139.474
90	116000	40	135.582
90	116200	40	133.045
90	116400	40	136.03
90	116600	40	140.94
90	116800	40	134.777
90	117000	40	134.033
90	117200	40	137.57
90	117400	40	136.507
90	117600	40	130.06
90	117800	40	138.056
90	118000	40	136.808
90	118200	40	134.579
90	118400	40	139.405
90	118600	40	134.74
90	118800	40	137.799
90	119000	40	136.07
90	119200	40	136.243
90	119400	40	133.768
90	119600	40	137.808
90	119800	40	133.313
90	120000	40	135.529
